word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,sorry,1,no,",",",",region_break,1,comma_with_lull,0.120000,0.120000,0.120000,0.120000,0,1
1,no,2,secrets,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
2,secrets,3,here,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,here,4,just,.,.,region_break,1,hard_punctuation_with_lull,0.540000,0.540000,0.540000,0.540000,1,2
4,just,5,good,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
5,good,6,ol',,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
6,ol',7,chips,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,chips,8,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,and,9,cold,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,cold,10,cuts,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
