word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,we,1,don't,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,don't,2,have,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,have,3,muffins,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,muffins,4,but,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,but,5,i,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,i,6,can,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,can,7,order,,,none,0,none,0.060000,0.060000,0.000000,0.060000,0,0
7,order,8,some,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,some,9,in,,,none,0,none,0.040000,0.040000,0.000000,0.040000,0,0
9,in,10,if,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,if,11,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
11,you,12,want,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
