EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,09_Oh,OOO,croatia,0,0,0.0182518,0.0359614,0.249839,0.82,SimpleBudgetV1
1,07_Aa,AAA,croatia,0,0,0.0202396,0.0531289,0.338115,0.86,SimpleBudgetV1
2,07_Aa,AAA,has,1,0,0.0773934,0.0891232,0.767383,0.86,SimpleBudgetV1
3,24_Tongue_Th,FVS,the,2,0,0.0979229,0.107923,0.94863,0.42,SimpleBudgetV1
4,06_Eh,EEE,the,2,0,0.112928,0.125347,1.09808,0.74,SimpleBudgetV1
5,22_MBP,MBP,plitvice,3,0,0.130829,0.147849,1.28427,1,SimpleBudgetV1
6,04_Ih,EEE,plitvice,3,0,0.14448,0.164336,1.42317,0.68,SimpleBudgetV1
7,20_FV,FVS,plitvice,3,0,0.163627,0.180647,1.58657,1,SimpleBudgetV1
8,06_Eh,EEE,plitvice,3,0,0.15494,0.191816,1.59801,0.74,SimpleBudgetV1
9,07_Aa,AAA,lakes,4,0,0.223402,0.256291,2.21064,0.86,SimpleBudgetV1
10,06_Eh,EEE,lakes,4,0,0.237317,0.257556,2.2806,0.74,SimpleBudgetV1
11,07_Aa,AAA,a,5,1,0.306909,0.318639,2.88281,0.86,SimpleBudgetV1
12,04_Ih,EEE,stunning,6,1,0.33081,0.349248,3.13401,0.68,SimpleBudgetV1
13,18_Uh,AAA,stunning,6,1,0.339497,0.359353,3.22062,0.68,SimpleBudgetV1
14,14_ChJjSh,FVS,stunning,6,1,0.357758,0.373359,3.36931,0.682,SimpleBudgetV1
15,04_Ih,EEE,stunning,6,1,0.349957,0.386833,3.39546,0.22,SimpleBudgetV1
16,07_Aa,AAA,national,7,1,0.402492,0.424916,3.81307,0.94,SimpleBudgetV1
17,24_Tongue_Th,FVS,national,7,1,0.433541,0.452516,4.08335,0.42,SimpleBudgetV1
18,07_Aa,AAA,national,7,1,0.425779,0.470628,4.13104,0.86,SimpleBudgetV1
19,07_Aa,AAA,national,7,1,0.455966,0.48184,4.32183,0.94,SimpleBudgetV1
20,22_MBP,MBP,park,8,1,0.483469,0.494969,4.50908,1,SimpleBudgetV1
21,07_Aa,AAA,park,8,1,0.49976,0.524677,4.72107,0.94,SimpleBudgetV1
22,12_Ww-Oo-,WUH,with,9,1,0.531385,0.546718,4.96838,1,SimpleBudgetV1
23,04_Ih,EEE,with,9,1,0.547676,0.572592,5.1627,0.25135,SimpleBudgetV1
24,24_Tongue_Th,FVS,with,9,1,0.556541,0.56804,5.18258,0.42,SimpleBudgetV1
25,07_Aa,AAA,natural,10,1,0.584188,0.604619,5.47856,0.94,SimpleBudgetV1
26,24_Tongue_Th,FVS,natural,10,1,0.612477,0.629765,5.72481,0.42,SimpleBudgetV1
27,07_Aa,AAA,natural,10,1,0.605405,0.646267,5.76827,0.86,SimpleBudgetV1
28,07_Aa,AAA,natural,10,1,0.632909,0.656483,5.9421,0.86,SimpleBudgetV1
29,06_Eh,EEE,turquoise,11,1,0.662386,0.680824,6.19012,0.84,SimpleBudgetV1
30,14_ChJjSh,FVS,turquoise,11,1,0.689334,0.704935,6.42542,0.703,SimpleBudgetV1
31,06_Eh,EEE,turquoise,11,1,0.681533,0.718409,6.45157,0.74,SimpleBudgetV1
32,07_Aa,AAA,lakes,12,1,0.749995,0.782885,7.0642,0.86,SimpleBudgetV1
33,06_Eh,EEE,lakes,12,1,0.76391,0.78415,7.13416,0.74,SimpleBudgetV1
34,06_Eh,EEE,connected,13,1,0.797317,0.819741,7.45213,0.84,SimpleBudgetV1
35,24_Tongue_Th,FVS,connected,13,1,0.828366,0.847341,7.72241,0.42,SimpleBudgetV1
36,06_Eh,EEE,connected,13,1,0.820604,0.865453,7.77011,0.74,SimpleBudgetV1
37,06_Eh,EEE,connected,13,1,0.850791,0.876665,7.96089,0.74,SimpleBudgetV1
38,22_MBP,MBP,by,14,1,0.877702,0.887702,8.13578,1,SimpleBudgetV1
39,03_Ee,EEE,by,14,1,0.893397,0.905127,8.28841,0.86,SimpleBudgetV1
40,12_Ww-Oo-,WUH,waterfalls,15,1,0.912027,0.939626,8.53325,1,SimpleBudgetV1
41,20_FV,FVS,waterfalls,15,1,0.950839,0.971538,8.85918,1,SimpleBudgetV1
42,07_Aa,AAA,waterfalls,15,1,0.941351,0.9862,8.88303,0.86,SimpleBudgetV1
