index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.571600,0.624100,0.676600,22_MBP,montenegro,0,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
1,0.666500,0.734000,0.801500,07_Aa,montenegro,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
2,1.141500,1.209000,1.276500,06_Eh,montenegro,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
3,1.406500,1.474000,1.541500,09_Oh,montenegro,0,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
4,1.677400,1.729900,1.782400,22_MBP,mountainous,1,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
5,1.721500,1.789000,1.856500,07_Aa,mountainous,1,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
6,2.361500,2.429000,2.496500,07_Aa,and,2,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
7,2.681500,2.749000,2.816500,09_Oh,coastal,3,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
8,3.476500,3.544000,3.611500,12_Ww-Oo-,want,4,2,2,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
9,3.526500,3.594000,3.661500,07_Aa,want,4,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
10,3.766500,3.834000,3.901500,07_Aa,some,5,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
11,3.831500,3.884000,3.936500,22_MBP,some,5,2,2,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
12,3.889500,3.937000,3.984500,14_ChJjSh,chips,6,2,2,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
13,3.991500,4.059000,4.126500,03_Ee,chips,6,2,2,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
14,4.082500,4.135000,4.187500,22_MBP,chips,6,2,2,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
