ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,with,0,0,0.0326211,0.402621,0.37,0.435242,1,0.0826211,0.09,1
1,1,04_Ih,with,0,0,0.126135,0.496135,0.439592,0.552678,0.22,0.0561348,0.09,1
2,2,24_Tongue_Th,with,0,0,0.135921,0.506135,0.478635,0.533635,0.42,0.0661348,0.09,1
3,3,24_Tongue_Th,the,1,0,0.240961,0.610961,0.583461,0.638461,0.42,0.0509609,0.09,1
4,4,06_Eh,the,1,0,0.314554,0.684554,0.656369,0.712739,0.74,0.084554,0.09,1
5,5,22_MBP,bodega's,2,0,0.405371,0.775371,0.728397,0.822345,1,0.055371,0.09,1
6,6,09_Oh,bodega's,2,0,0.491491,0.861491,0.806687,0.916294,0.82,0.0614905,0.09,1
7,7,05_Ay,bodega's,2,0,0.601097,0.971097,0.928038,1.01416,0.84,0.0510972,0.09,1
8,8,07_Aa,bodega's,2,0,0.695046,1.1111,1.04616,1.17604,0.86,0.0710973,0.09,1.10598
9,9,22_MBP,profits,3,0,0.794214,1.35027,1.30421,1.39632,1,0.0636753,0.09,1.3369
10,10,09_Oh,profits,3,0,0.868031,1.48908,1.43483,1.54333,0.82,0.0502657,0.09,1.3498
11,11,20_FV,profits,3,0,0.90904,1.59509,1.5483,1.64189,1,0.0848413,0.09,1.3584
12,12,04_Ih,profits,3,0,0.932005,1.64004,1.55254,1.72754,0.22,0.0800447,0.09,1.3627
13,13,05_Ay,i,4,1,1.55987,1.80778,1.76467,1.85088,0.84,0.0877761,0.09,1.14697
14,14,22_MBP,manage,5,1,1.65747,1.92512,1.88492,1.96531,1,0.0851184,0.09,1.16687
15,15,07_Aa,manage,5,1,1.70053,1.97536,1.92847,2.02226,0.86,0.0553634,0.09,1.16687
16,16,07_Aa,manage,5,1,1.79526,2.0859,1.99881,2.17299,0.86,0.0859026,0.09,1.16687
17,17,22_MBP,marriage,6,2,2.36763,2.54652,2.5079,2.58514,1,0.0665224,0.09,1
18,18,10_Or,marriage,6,2,2.50281,2.68652,2.64146,2.73158,0.22,0.0865226,0.09,1
19,19,07_Aa,marriage,6,2,2.52212,2.7155,2.63182,2.79919,0.86,0.0755026,0.09,1
20,20,07_Aa,marriage,6,2,2.59937,2.8093,2.76103,2.85758,0.86,0.0893059,0.09,1
21,21,07_Aa,adds,7,2,2.78344,3.0389,2.98236,3.09545,0.94,0.0789061,0.09,1
22,22,07_Aa,another,8,2,2.93897,3.23997,3.19361,3.28634,0.86,0.0799732,0.09,1
23,23,24_Tongue_Th,another,8,2,3.0531,3.37997,3.33717,3.42277,0.42,0.0599735,0.09,1
24,24,07_Aa,another,8,2,3.08164,3.42403,3.33653,3.51153,0.86,0.0640278,0.09,1
25,25,06_Eh,another,8,2,3.15501,3.51395,3.45689,3.57102,0.74,0.0739534,0.09,1
26,26,22_MBP,mouth,9,2,3.25318,3.64243,3.61493,3.66993,1,0.0824304,0.09,1.00592
27,27,09_Oh,mouth,9,2,3.35757,3.78243,3.72475,3.84011,0.82,0.0624306,0.09,1.02013
28,28,24_Tongue_Th,mouth,9,2,3.38366,3.83382,3.80632,3.86132,0.42,0.0738213,0.09,1.02369
29,29,11_Oo,to,10,2,3.54599,4.07246,4.0414,4.10352,0.94,0.0724614,0.09,1.04413
30,30,20_FV,feed,11,2,3.63158,4.16183,4.13433,4.18933,1,0.0818362,0.09,1.04413
31,31,03_Ee,feed,11,2,3.73162,4.30183,4.238,4.36566,0.86,0.0618362,0.09,1.12886
