start,end,pose,phone,word,confidence,word_index,speech_region_index,phrase_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.080000,0.200000,AY1,AY1,i'm,1.0,0,0,0,-1,AY1,0,mfa_textgrid_phone
0.200000,0.260000,M,M,i'm,1.0,0,0,0,-1,M,1,mfa_textgrid_phone
0.260000,0.350000,AE1,AE1,alfie,1.0,1,0,0,-1,AE1,0,mfa_textgrid_phone
0.350000,0.460000,L,L,alfie,1.0,1,0,0,-1,L,1,mfa_textgrid_phone
0.460000,0.560000,F,F,alfie,1.0,1,0,0,-1,F,2,mfa_textgrid_phone
0.560000,0.800000,IY0,IY0,alfie,1.0,1,0,0,-1,IY0,3,mfa_textgrid_phone
0.940000,1.060000,N,N,nice,1.0,2,1,1,-1,N,0,mfa_textgrid_phone
1.060000,1.180000,AY1,AY1,nice,1.0,2,1,1,-1,AY1,1,mfa_textgrid_phone
1.180000,1.280000,S,S,nice,1.0,2,1,1,-1,S,2,mfa_textgrid_phone
1.280000,1.340000,T,T,to,1.0,3,1,1,-1,T,0,mfa_textgrid_phone
1.340000,1.390000,IH0,IH0,to,1.0,3,1,1,-1,IH0,1,mfa_textgrid_phone
1.390000,1.460000,M,M,meet,1.0,4,1,1,-1,M,0,mfa_textgrid_phone
1.460000,1.560000,IY1,IY1,meet,1.0,4,1,1,-1,IY1,1,mfa_textgrid_phone
1.560000,1.640000,T,T,meet,1.0,4,1,1,-1,T,2,mfa_textgrid_phone
1.640000,1.690000,Y,Y,you,1.0,5,1,1,-1,Y,0,mfa_textgrid_phone
1.690000,1.800000,UW1,UW1,you,1.0,5,1,1,-1,UW1,1,mfa_textgrid_phone
