ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,paris,0,0,0.0298216,0.514886,0.48,0.549772,1,0.0748861,0.09,1.16983
1,1,07_Aa,paris,0,0,0.0813316,0.575144,0.530743,0.619544,0.86,0.0551439,0.09,1.16983
2,2,07_Aa,paris,0,0,0.157241,0.663945,0.581487,0.746403,0.86,0.0639448,0.09,1.16983
3,3,04_Ih,paris,0,0,0.189774,0.702002,0.651259,0.752746,0.72,0.0620023,0.09,1.16983
4,4,07_Aa,has,1,0,0.356873,0.89748,0.868071,0.926888,0.86,0.0574795,0.09,1.16983
5,5,24_Tongue_Th,the,2,0,0.441163,0.996083,0.968583,1.02358,0.42,0.0760831,0.09,1.16983
6,6,06_Eh,the,2,0,0.510664,1.07739,1.04625,1.10853,0.74,0.0773878,0.09,1.16983
7,7,22_MBP,most,3,0,0.587395,1.16715,1.13832,1.19598,1,0.0871499,0.09,1.16983
8,8,09_Oh,most,3,0,0.685979,1.28248,1.22001,1.34494,0.82,0.0824759,0.09,1.16983
9,9,20_FV,visited,4,0,0.812659,1.43067,1.38339,1.47795,1,0.0706698,0.09,1.16983
10,10,14_ChJjSh,visited,4,0,0.954127,1.57067,1.52733,1.61401,0.661,0.0506699,0.09,1.16983
11,11,06_Eh,visited,4,0,0.9676,1.61192,1.52442,1.69942,0.74,0.0519238,0.09,1.16983
12,12,06_Eh,visited,4,0,1.04844,1.70649,1.64739,1.7656,0.74,0.0664911,0.09,1.16983
13,13,07_Aa,art,5,0,1.22819,1.91677,1.8543,1.97924,0.86,0.0767686,0.09,1.16983
14,14,22_MBP,museum,6,0,1.34156,2.04939,2.01134,2.08745,1,0.0893935,0.09,1.16983
15,15,18_Uh,museum,6,0,1.38223,2.09696,2.05256,2.14137,0.68,0.0569654,0.09,1.16983
16,16,06_Eh,museum,6,0,1.47169,2.20162,2.11916,2.28408,0.74,0.0816238,0.09,1.16983
17,17,22_MBP,museum,6,0,1.56296,2.3084,2.27034,2.34645,1,0.0683966,0.09,1.16983
18,18,04_Ih,in,7,0,1.67132,2.43516,2.40575,2.46457,0.22,0.0751591,0.09,1.16983
19,19,24_Tongue_Th,the,8,0,1.75561,2.53376,2.50626,2.56126,0.42,0.0537629,0.09,1.16983
20,20,06_Eh,the,8,0,1.82512,2.61507,2.58393,2.6462,0.74,0.0550675,0.09,1.16983
21,21,12_Ww-Oo-,world,9,0,1.91006,2.71444,2.676,2.75288,1,0.07444,0.09,1.16983
22,22,09_Oh,world,9,0,2.00043,2.82015,2.75769,2.88262,0.82,0.0601556,0.09,1.16983
23,23,06_Eh,enjoy,10,1,2.52676,3.26239,3.22436,3.30043,0.74,0.0623965,0.09,1.00223
24,24,03_Ee,enjoy,10,1,2.65689,3.40239,3.33098,3.47381,0.86,0.0823967,0.09,1.01316
25,25,10_Or,your,11,1,2.89399,3.70686,3.64137,3.77235,0.657,0.0668607,0.09,1.02864
26,26,04_Ih,trip,12,1,3.09526,4.00253,3.94608,4.05899,0.279388,-0.544342,0.15,1.05727
27,27,22_MBP,trip,12,1,3.15585,4.06659,4.03909,4.09409,1,-0.480284,0.15,1.05727
