EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,paris,0,0,0,0.0206985,0.0298216,1,SimpleBudgetV1
1,07_Aa,AAA,paris,0,0,0.0150535,0.041397,0.0813316,0.86,SimpleBudgetV1
2,07_Aa,AAA,paris,0,0,0.0301069,0.0790306,0.157241,0.86,SimpleBudgetV1
3,04_Ih,EEE,paris,0,0,0.0508054,0.0809123,0.189774,0.72,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.115125,0.132573,0.356873,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.147969,0.158232,0.441163,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.167983,0.186458,0.510664,0.74,SimpleBudgetV1
7,22_MBP,MBP,most,3,0,0.195296,0.212402,0.587395,1,SimpleBudgetV1
8,09_Oh,OOO,most,3,0,0.21953,0.256593,0.685979,0.82,SimpleBudgetV1
9,20_FV,FVS,visited,4,0,0.267997,0.296051,0.812659,1,SimpleBudgetV1
10,14_ChJjSh,FVS,visited,4,0,0.318261,0.343977,0.954127,0.661,SimpleBudgetV1
11,06_Eh,EEE,visited,4,0,0.305403,0.366187,0.9676,0.74,SimpleBudgetV1
12,06_Eh,EEE,visited,4,0,0.346315,0.381383,1.04844,0.74,SimpleBudgetV1
13,07_Aa,AAA,art,5,0,0.407698,0.444761,1.22819,0.86,SimpleBudgetV1
14,22_MBP,MBP,museum,6,0,0.454284,0.476864,1.34156,1,SimpleBudgetV1
15,18_Uh,AAA,museum,6,0,0.466515,0.492858,1.38223,0.68,SimpleBudgetV1
16,06_Eh,EEE,museum,6,0,0.486272,0.535196,1.47169,0.74,SimpleBudgetV1
17,22_MBP,MBP,museum,6,0,0.531119,0.553699,1.56296,1,SimpleBudgetV1
18,04_Ih,EEE,in,7,0,0.57129,0.588738,1.67132,0.22,SimpleBudgetV1
19,24_Tongue_Th,FVS,the,8,0,0.604134,0.614398,1.75561,0.42,SimpleBudgetV1
20,06_Eh,EEE,the,8,0,0.624148,0.642623,1.82512,0.74,SimpleBudgetV1
21,12_Ww-Oo-,WUH,world,9,0,0.651461,0.674269,1.91006,1,SimpleBudgetV1
22,09_Oh,OOO,world,9,0,0.675695,0.712758,2.00043,0.82,SimpleBudgetV1
23,06_Eh,EEE,enjoy,10,1,0.759601,0.785944,2.22676,0.74,SimpleBudgetV1
24,03_Ee,EEE,enjoy,10,1,0.793471,0.842395,2.35689,0.86,SimpleBudgetV1
25,10_Or,OOO,your,11,1,0.878118,0.922309,2.59399,0.657,SimpleBudgetV1
26,04_Ih,EEE,trip,12,1,0.951532,0.988596,2.79526,0.279388,SimpleBudgetV1
27,22_MBP,MBP,trip,12,1,0.982537,0.999644,2.85585,1,SimpleBudgetV1
