word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,grenada,1,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,has,2,beautiful,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,beautiful,3,beaches,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,beaches,4,and,,,none,0,none,0.080000,0.080000,0.080000,0.080000,0,0
4,and,5,spicy,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,spicy,6,cuisine,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,cuisine,7,want,!,!,region_break,1,hard_punctuation_with_lull,0.930000,0.930000,0.930000,0.930000,0,1
7,want,8,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,a,9,sandwich,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,sandwich,10,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,to,11,go,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,go,12,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,with,13,that,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
