word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,we,1,missed,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,missed,2,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,the,3,early,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,early,4,bus,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,bus,5,shall,.,.,region_break,1,hard_punctuation_with_lull,1.090000,1.090000,1.090000,1.090000,0,1
5,shall,6,we,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,we,7,walk,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,walk,8,or,",",",",region_break,1,comma_with_lull,0.160000,0.160000,0.160000,0.160000,1,2
8,or,9,would,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,would,10,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,you,11,rather,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,rather,12,wait,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
12,wait,13,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
13,for,14,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
14,the,15,next,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
15,next,16,one,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
