start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.310000,0.390000,AA2,AA2,although,1.0,0,0,-1,AA2,0,mfa_textgrid_phone
0.390000,0.430000,L,L,although,1.0,0,0,-1,L,1,mfa_textgrid_phone
0.430000,0.500000,DH,DH,although,1.0,0,0,-1,DH,2,mfa_textgrid_phone
0.500000,0.630000,OW1,OW1,although,1.0,0,0,-1,OW1,3,mfa_textgrid_phone
0.630000,0.680000,DH,DH,the,1.0,1,0,-1,DH,0,mfa_textgrid_phone
0.680000,0.740000,AH0,AH0,the,1.0,1,0,-1,AH0,1,mfa_textgrid_phone
0.740000,0.830000,S,S,sky,1.0,2,0,-1,S,0,mfa_textgrid_phone
0.830000,0.890000,K,K,sky,1.0,2,0,-1,K,1,mfa_textgrid_phone
0.890000,1.070000,AY1,AY1,sky,1.0,2,0,-1,AY1,2,mfa_textgrid_phone
1.070000,1.180000,L,L,looked,1.0,3,0,-1,L,0,mfa_textgrid_phone
1.180000,1.240000,UH1,UH1,looked,1.0,3,0,-1,UH1,1,mfa_textgrid_phone
1.240000,1.290000,K,K,looked,1.0,3,0,-1,K,2,mfa_textgrid_phone
1.290000,1.400000,T,T,looked,1.0,3,0,-1,T,3,mfa_textgrid_phone
1.400000,1.450000,D,D,dark,1.0,4,0,-1,D,0,mfa_textgrid_phone
1.450000,1.510000,AA1,AA1,dark,1.0,4,0,-1,AA1,1,mfa_textgrid_phone
1.510000,1.670000,R,R,dark,1.0,4,0,-1,R,2,mfa_textgrid_phone
1.670000,1.840000,K,K,dark,1.0,4,0,-1,K,3,mfa_textgrid_phone
2.140000,2.220000,W,W,we,1.0,5,1,-1,W,0,mfa_textgrid_phone
2.220000,2.290000,IY1,IY1,we,1.0,5,1,-1,IY1,1,mfa_textgrid_phone
2.290000,2.450000,P,P,packed,1.0,6,1,-1,P,0,mfa_textgrid_phone
2.450000,2.560000,AE1,AE1,packed,1.0,6,1,-1,AE1,1,mfa_textgrid_phone
2.560000,2.660000,K,K,packed,1.0,6,1,-1,K,2,mfa_textgrid_phone
2.660000,2.700000,T,T,packed,1.0,6,1,-1,T,3,mfa_textgrid_phone
2.700000,2.770000,AH0,AH0,a,1.0,7,1,-1,AH0,0,mfa_textgrid_phone
2.770000,2.860000,L,L,lunch,1.0,8,1,-1,L,0,mfa_textgrid_phone
2.860000,2.970000,AH1,AH1,lunch,1.0,8,1,-1,AH1,1,mfa_textgrid_phone
2.970000,3.050000,N,N,lunch,1.0,8,1,-1,N,2,mfa_textgrid_phone
3.050000,3.190000,CH,CH,lunch,1.0,8,1,-1,CH,3,mfa_textgrid_phone
3.240000,3.310000,AE1,AE1,and,1.0,9,1,-1,AE1,0,mfa_textgrid_phone
3.310000,3.360000,N,N,and,1.0,9,1,-1,N,1,mfa_textgrid_phone
3.360000,3.400000,D,D,and,1.0,9,1,-1,D,2,mfa_textgrid_phone
3.400000,3.460000,K,K,continued,1.0,10,1,-1,K,0,mfa_textgrid_phone
3.460000,3.500000,AH0,AH0,continued,1.0,10,1,-1,AH0,1,mfa_textgrid_phone
3.500000,3.560000,N,N,continued,1.0,10,1,-1,N,2,mfa_textgrid_phone
3.560000,3.670000,T,T,continued,1.0,10,1,-1,T,3,mfa_textgrid_phone
3.670000,3.720000,IH1,IH1,continued,1.0,10,1,-1,IH1,4,mfa_textgrid_phone
3.720000,3.780000,N,N,continued,1.0,10,1,-1,N,5,mfa_textgrid_phone
3.780000,3.860000,Y,Y,continued,1.0,10,1,-1,Y,6,mfa_textgrid_phone
3.860000,3.900000,UW0,UW0,continued,1.0,10,1,-1,UW0,7,mfa_textgrid_phone
3.900000,3.980000,D,D,continued,1.0,10,1,-1,D,8,mfa_textgrid_phone
3.980000,4.110000,T,T,toward,1.0,11,1,-1,T,0,mfa_textgrid_phone
4.110000,4.170000,AO1,AO1,toward,1.0,11,1,-1,AO1,1,mfa_textgrid_phone
4.170000,4.250000,R,R,toward,1.0,11,1,-1,R,2,mfa_textgrid_phone
4.250000,4.320000,D,D,toward,1.0,11,1,-1,D,3,mfa_textgrid_phone
4.320000,4.360000,DH,DH,the,1.0,12,1,-1,DH,0,mfa_textgrid_phone
4.360000,4.430000,AH1,AH1,the,1.0,12,1,-1,AH1,1,mfa_textgrid_phone
4.430000,4.510000,L,L,lake,1.0,13,1,-1,L,0,mfa_textgrid_phone
4.510000,4.660000,EY1,EY1,lake,1.0,13,1,-1,EY1,1,mfa_textgrid_phone
4.660000,4.830000,K,K,lake,1.0,13,1,-1,K,2,mfa_textgrid_phone
