word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,ecuador,1,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,has,2,stunning,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,stunning,3,andes,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,andes,4,mountains,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,mountains,5,and,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,and,6,vibrant,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,vibrant,7,culture,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,culture,8,want,!,!,region_break,1,hard_punctuation_with_lull,0.370000,0.370000,0.370000,0.370000,0,1
8,want,9,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,to,10,try,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,try,11,some,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,some,12,chips,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
