PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
0.4,0,22_MBP,panama,0.437335,0.985,1
0.416667,0,22_MBP,panama,0.437335,1,1
0.433333,0,22_MBP,panama,0.437335,1,1
0.45,0,22_MBP,panama,0.437335,1,1
0.466667,0,22_MBP,panama,0.437335,1,1
0.466667,1,07_Aa,panama,0.497579,0.00551035,0.86
0.483334,0,22_MBP,panama,0.437335,0.846185,1
0.483334,1,07_Aa,panama,0.497579,0.859982,0.86
0.5,0,22_MBP,panama,0.437335,0.163422,1
0.5,1,07_Aa,panama,0.497579,0.86,0.86
0.516667,1,07_Aa,panama,0.497579,0.85879,0.86
0.533333,1,07_Aa,panama,0.497579,0.789337,0.86
0.55,1,07_Aa,panama,0.497579,0.581656,0.86
0.55,2,07_Aa,panama,0.637579,0.0389864,0.86
0.566667,1,07_Aa,panama,0.497579,0.305243,0.86
0.566667,2,07_Aa,panama,0.637579,0.226339,0.86
0.583333,1,07_Aa,panama,0.497579,0.0856772,0.86
0.583333,2,07_Aa,panama,0.637579,0.514558,0.86
0.6,1,07_Aa,panama,0.497579,0.0027826,0.86
0.6,2,07_Aa,panama,0.637579,0.759761,0.86
0.616667,2,07_Aa,panama,0.637579,0.856539,0.86
0.633333,2,07_Aa,panama,0.637579,0.86,0.86
0.65,2,07_Aa,panama,0.637579,0.86,0.86
0.666667,2,07_Aa,panama,0.637579,0.725135,0.86
0.666667,3,22_MBP,panama,0.712736,0.566886,1
0.683333,2,07_Aa,panama,0.637579,0.101594,0.86
0.683333,3,22_MBP,panama,0.712736,1,1
0.7,3,22_MBP,panama,0.712736,1,1
0.716667,3,22_MBP,panama,0.712736,1,1
0.733333,3,22_MBP,panama,0.712736,1,1
0.733333,4,07_Aa,panama,0.784455,0.0332596,0.86
0.75,3,22_MBP,panama,0.712736,0.997295,1
0.75,4,07_Aa,panama,0.784455,0.235104,0.86
0.766667,3,22_MBP,panama,0.712736,0.667466,1
0.766667,4,07_Aa,panama,0.784455,0.856423,0.86
0.783333,3,22_MBP,panama,0.712736,0.103072,1
0.783333,4,07_Aa,panama,0.784455,0.86,0.86
0.8,4,07_Aa,panama,0.784455,0.859993,0.86
0.816667,4,07_Aa,panama,0.784455,0.849699,0.86
0.833333,4,07_Aa,panama,0.784455,0.799228,0.86
0.85,4,07_Aa,panama,0.784455,0.697692,0.86
0.866666,4,07_Aa,panama,0.784455,0.554067,0.86
0.883333,4,07_Aa,panama,0.784455,0.389991,0.86
0.9,4,07_Aa,panama,0.784455,0.3612,0.86
0.916666,4,07_Aa,panama,0.784455,0.3612,0.86
0.933333,4,07_Aa,panama,0.784455,0.0301777,0.86
0.95,4,07_Aa,panama,0.784455,0.00194383,0.86
0.95,5,07_Aa,hats,0.972499,0.474755,0.86
0.966666,5,07_Aa,hats,0.972499,0.86,0.86
0.983333,5,07_Aa,hats,0.972499,0.86,0.86
1,5,07_Aa,hats,0.972499,0.840028,0.86
1.01667,5,07_Aa,hats,0.972499,0.697351,0.86
1.01667,6,07_Aa,aren't,1.11156,0.00760108,0.86
1.03333,5,07_Aa,hats,0.972499,0.437643,0.86
1.03333,6,07_Aa,aren't,1.11156,0.125094,0.86
1.05,5,07_Aa,hats,0.972499,0.174373,0.86
1.05,6,07_Aa,aren't,1.11156,0.38415,0.86
1.06667,5,07_Aa,hats,0.972499,0.0238404,0.86
1.06667,6,07_Aa,aren't,1.11156,0.666607,0.86
1.08333,6,07_Aa,aren't,1.11156,0.833553,0.86
1.1,6,07_Aa,aren't,1.11156,0.86,0.86
1.11667,6,07_Aa,aren't,1.11156,0.86,0.86
1.13333,6,07_Aa,aren't,1.11156,0.852855,0.86
1.15,6,07_Aa,aren't,1.11156,0.706678,0.86
1.15,7,06_Eh,aren't,1.22701,0.041356,0.74
1.16667,6,07_Aa,aren't,1.11156,0.392083,0.86
1.16667,7,06_Eh,aren't,1.22701,0.247306,0.74
1.18333,6,07_Aa,aren't,1.11156,0.102342,0.86
1.18333,7,06_Eh,aren't,1.22701,0.532578,0.74
1.2,6,07_Aa,aren't,1.11156,0.00110727,0.86
1.2,7,06_Eh,aren't,1.22701,0.714112,0.74
1.21667,7,06_Eh,aren't,1.22701,0.74,0.74
1.23333,7,06_Eh,aren't,1.22701,0.74,0.74
1.23333,8,07_Aa,aren't,1.28359,0.00150497,0.86
1.25,7,06_Eh,aren't,1.22701,0.675657,0.74
1.25,8,07_Aa,aren't,1.28359,0.41527,0.86
1.26667,7,06_Eh,aren't,1.22701,0.155131,0.74
1.26667,8,07_Aa,aren't,1.28359,0.856658,0.86
1.28333,8,07_Aa,aren't,1.28359,0.86,0.86
1.3,8,07_Aa,aren't,1.28359,0.859985,0.86
1.31667,8,07_Aa,aren't,1.28359,0.853393,0.86
1.33333,8,07_Aa,aren't,1.28359,0.822215,0.86
1.35,8,07_Aa,aren't,1.28359,0.757385,0.86
1.36667,8,07_Aa,aren't,1.28359,0.65973,0.86
1.38333,8,07_Aa,aren't,1.28359,0.53737,0.86
1.4,8,07_Aa,aren't,1.28359,0.403113,0.86
1.41667,8,07_Aa,aren't,1.28359,0.3612,0.86
1.43333,8,07_Aa,aren't,1.28359,0.3612,0.86
1.45,8,07_Aa,aren't,1.28359,0.0727189,0.86
1.46667,8,07_Aa,aren't,1.28359,0.0216392,0.86
1.48333,8,07_Aa,aren't,1.28359,0.0019426,0.86
1.48333,9,03_Ee,actually,1.51407,0.00268975,0.86
1.5,9,03_Ee,actually,1.51407,0.86,0.86
1.51667,9,03_Ee,actually,1.51407,0.86,0.86
1.53333,9,03_Ee,actually,1.51407,0.858662,0.86
1.55,9,03_Ee,actually,1.51407,0.787825,0.86
1.56667,9,03_Ee,actually,1.51407,0.57885,0.86
1.58333,9,03_Ee,actually,1.51407,0.302372,0.86
