ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,panama,0,0,0.0363068,0.437335,0.39,0.484669,1,0.0773346,0.09,1.30374
1,1,07_Aa,panama,0,0,0.0825154,0.497579,0.437335,0.557823,0.86,0.0575787,0.09,1.30374
2,2,07_Aa,panama,0,0,0.191436,0.637579,0.550079,0.725079,0.86,0.0775787,0.09,1.30374
3,3,22_MBP,panama,0,0,0.247546,0.712736,0.661098,0.764374,1,0.072736,0.09,1.30374
4,4,07_Aa,panama,0,0,0.302556,0.784455,0.715605,0.853305,0.86,0.064455,0.09,1.30374
5,5,07_Aa,hats,1,0,0.446791,0.972499,0.904279,1.04072,0.86,0.052499,0.09,1.30374
6,6,07_Aa,aren't,2,0,0.553457,1.11156,1.06308,1.16005,0.86,0.0715643,0.09,1.30374
7,7,06_Eh,aren't,2,0,0.64201,1.22701,1.1716,1.28243,0.74,0.0670146,0.09,1.30374
8,8,07_Aa,aren't,2,0,0.685401,1.28359,1.19609,1.37109,0.86,0.0835851,0.09,1.30374
9,9,03_Ee,actually,3,0,0.862185,1.51407,1.45267,1.57546,0.86,0.0740663,0.09,1.30374
10,10,24_Tongue_Th,actually,3,0,0.985355,1.65407,1.60211,1.70602,0.42,0.0540664,0.09,1.30374
11,11,03_Ee,actually,3,0,1.00709,1.70298,1.61548,1.79048,0.86,0.0629851,0.09,1.30374
12,12,03_Ee,actually,3,0,1.09403,1.81634,1.74549,1.88718,0.86,0.0563364,0.09,1.30374
13,13,20_FV,from,4,0,1.18339,1.93284,1.90135,1.96432,1,0.0528362,0.09,1.30374
14,14,09_Oh,from,4,0,1.27597,2.05353,1.98531,2.12175,0.82,0.0535344,0.09,1.30374
15,15,22_MBP,from,4,0,1.33534,2.13094,2.09945,2.16242,1,0.0509386,0.09,1.30374
16,16,22_MBP,panama,5,0,1.3935,2.20677,2.15513,2.25841,1,0.0867684,0.09,1.30374
17,17,07_Aa,panama,5,0,1.44301,2.27131,2.21107,2.33156,0.86,0.0713155,0.09,1.30374
18,18,07_Aa,panama,5,0,1.55193,2.41131,2.32381,2.49881,0.86,0.0513158,0.09,1.30374
19,19,22_MBP,panama,5,0,1.60804,2.48647,2.43483,2.53811,1,0.0864732,0.09,1.30374
20,20,07_Aa,panama,5,0,1.66305,2.55819,2.48934,2.62704,0.86,0.0781925,0.09,1.30374
21,21,24_Tongue_Th,they,6,1,1.9354,2.91326,2.88178,2.94475,0.42,0.0732629,0.09,1.30374
22,22,03_Ee,they,6,1,2.02798,3.03396,2.96574,3.10218,0.86,0.073961,0.09,1.30374
23,23,06_Eh,come,7,1,2.22924,3.29635,3.22813,3.36457,0.74,0.0563486,0.09,1.30374
24,24,22_MBP,come,7,1,2.23829,3.30815,3.27667,3.33964,1,0.068156,0.09,1.30374
25,25,20_FV,from,8,1,2.33792,3.43804,3.40655,3.46952,1,0.0780375,0.09,1.30374
26,26,09_Oh,from,8,1,2.43049,3.55873,3.49051,3.62695,0.82,0.0787356,0.09,1.30374
27,27,22_MBP,from,8,1,2.48986,3.63614,3.60465,3.66762,1,0.0761397,0.09,1.30374
28,28,07_Aa,ecuador,9,1,2.57443,3.74639,3.69045,3.80233,0.86,0.066395,0.09,1.30374
29,29,24_Tongue_Th,ecuador,9,1,2.68665,3.88639,3.83906,3.93373,0.42,0.0863953,0.09,1.30374
30,30,07_Aa,ecuador,9,1,2.70646,3.91852,3.83102,4.00602,0.86,0.078521,0.09,1.30374
31,31,07_Aa,ecuador,9,1,2.78567,4.02179,3.95725,4.08634,0.86,-0.605081,0.15,1.30374
