word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,check,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,door,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,door,3,grab,",",",",region_break,1,comma_with_lull,0.230000,0.230000,0.230000,0.230000,0,1
3,grab,4,your,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,your,5,bag,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,bag,6,wave,",",",",region_break,1,comma_with_lull,0.440000,0.440000,0.440000,0.440000,1,2
6,wave,7,goodbye,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,goodbye,8,step,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,step,9,outside,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,outside,10,and,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
10,and,11,lock,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
11,lock,12,up,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
