ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,moscow,0,0,0.0511988,0.607966,0.55,0.665932,1,0.0879658,0.09,1.13217
1,1,09_Oh,moscow,0,0,0.116361,0.68174,0.607966,0.755515,0.82,0.0817404,0.09,1.13217
2,2,09_Oh,moscow,0,0,0.269957,0.82174,0.73424,0.90924,0.82,0.0617403,0.09,1.13217
3,3,07_Aa,has,1,0,0.612692,1.24367,1.19481,1.29254,0.86,0.0836729,0.09,1.13217
4,4,24_Tongue_Th,the,2,0,0.757403,1.40751,1.37877,1.43625,0.42,0.0875101,0.09,1.13217
5,5,06_Eh,the,2,0,0.876726,1.5426,1.49087,1.59434,0.74,0.062604,0.09,1.13217
6,6,06_Eh,red,3,0,1.17771,1.88337,1.79587,1.97087,0.74,0.083373,0.09,1.13217
7,7,07_Aa,square,4,0,1.53032,2.28259,2.19509,2.37009,0.94,0.0825863,0.09,1.13217
8,8,07_Aa,and,5,0,1.82567,2.61697,2.5681,2.66583,0.86,0.0569675,0.09,1.13217
9,9,06_Eh,st,6,0,2.13681,2.96923,2.88173,3.05673,0.74,0.0892339,0.09,1.13217
10,10,22_MBP,basil's,7,1,2.82538,3.13567,3.07981,3.19152,1,0.0556695,0.09,1
11,11,07_Aa,basil's,7,1,2.91847,3.27567,3.21051,3.34083,0.86,0.0756698,0.09,1
12,12,07_Aa,basil's,7,1,3.04879,3.41567,3.32817,3.50317,0.86,0.05567,0.09,1
13,13,04_Ih,basil's,7,1,3.10465,3.53652,3.46205,3.61099,0.72,0.0565236,0.09,1
14,14,24_Tongue_Th,cathedral,8,1,3.42059,3.99246,3.9163,4.06862,0.42,0.0724614,0.09,1
15,15,07_Aa,cathedral,8,1,3.6124,4.13246,4.04496,4.21996,0.86,-0.734416,0.15,1
16,16,07_Aa,cathedral,8,1,3.76473,4.27246,4.18496,4.35996,0.86,-0.594417,0.15,1
17,17,22_MBP,beautiful,9,2,4.43638,4.61896,4.5428,4.69512,1,-0.247915,0.15,1
18,18,03_Ee,beautiful,9,2,4.54922,4.73179,4.64429,4.81929,0.86,-0.135081,0.15,1
19,19,03_Ee,beautiful,9,2,4.74103,4.87179,4.78429,4.95929,0.86,0.00491905,0.15,1
20,20,20_FV,beautiful,9,2,4.8313,5.01179,4.93563,5.08796,1,0.144919,0.15,1
21,21,22_MBP,places,10,2,5.05415,5.23673,5.18088,5.29258,1,0.369854,0.15,1
22,22,07_Aa,places,10,2,5.27756,5.37673,5.28923,5.46423,0.86,0.509854,0.15,1
23,23,06_Eh,places,10,2,5.35669,5.51673,5.44226,5.5912,0.74,0.649854,0.15,1
