EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,moscow,0,0,0,0.021013,0.0511988,1,SimpleBudgetV1
1,09_Oh,OOO,moscow,0,0,0.0105065,0.0372504,0.116361,0.82,SimpleBudgetV1
2,09_Oh,OOO,moscow,0,0,0.0305644,0.0802315,0.269957,0.82,SimpleBudgetV1
3,07_Aa,AAA,has,1,0,0.116874,0.134588,0.612692,0.86,SimpleBudgetV1
4,24_Tongue_Th,FVS,the,2,0,0.150217,0.160637,0.757403,0.42,SimpleBudgetV1
5,06_Eh,EEE,the,2,0,0.170535,0.189291,0.876726,0.74,SimpleBudgetV1
6,06_Eh,EEE,red,3,0,0.222865,0.260492,1.17771,0.74,SimpleBudgetV1
7,07_Aa,AAA,square,4,0,0.295224,0.332851,1.53032,0.94,SimpleBudgetV1
8,07_Aa,AAA,and,5,0,0.365789,0.383502,1.82567,0.86,SimpleBudgetV1
9,06_Eh,EEE,st,6,0,0.419682,0.457308,2.13681,0.74,SimpleBudgetV1
10,22_MBP,MBP,basil's,7,1,0.506773,0.529696,2.52538,1,SimpleBudgetV1
11,07_Aa,AAA,basil's,7,1,0.523965,0.550709,2.61847,0.86,SimpleBudgetV1
12,07_Aa,AAA,basil's,7,1,0.539247,0.588915,2.74879,0.86,SimpleBudgetV1
13,04_Ih,EEE,basil's,7,1,0.56026,0.590825,2.80465,0.72,SimpleBudgetV1
14,24_Tongue_Th,FVS,cathedral,8,1,0.624747,0.656006,3.12059,0.42,SimpleBudgetV1
15,07_Aa,AAA,cathedral,8,1,0.645876,0.713603,3.3124,0.86,SimpleBudgetV1
16,07_Aa,AAA,cathedral,8,1,0.691462,0.730535,3.46473,0.86,SimpleBudgetV1
17,22_MBP,MBP,beautiful,9,2,0.771635,0.802894,3.83638,1,SimpleBudgetV1
18,03_Ee,EEE,beautiful,9,2,0.792185,0.828654,3.94922,0.86,SimpleBudgetV1
19,03_Ee,EEE,beautiful,9,2,0.815919,0.883647,4.14103,0.86,SimpleBudgetV1
20,20_FV,FVS,beautiful,9,2,0.852677,0.883936,4.2313,1,SimpleBudgetV1
21,22_MBP,MBP,places,10,2,0.902576,0.925499,4.45415,1,SimpleBudgetV1
22,07_Aa,AAA,places,10,2,0.935051,0.984718,4.67756,0.86,SimpleBudgetV1
23,06_Eh,EEE,places,10,2,0.960839,0.991404,4.75669,0.74,SimpleBudgetV1
