ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,alpha,0,0,0.0524898,0.473847,0.42,0.527694,0.86,0.113847,0.12,1.17241
1,1,22_MBP,alpha,0,0,0.164031,0.604618,0.558464,0.650773,1,0.0846184,0.12,1.17241
2,2,07_Aa,alpha,0,0,0.295255,0.744618,0.683079,0.806158,0.86,0.104618,0.12,1.17241
3,3,22_MBP,beta,1,0,0.360867,0.835391,0.789237,0.881546,1,0.115391,0.12,1.17241
4,4,06_Eh,beta,1,0,0.451084,0.941162,0.887315,0.995009,0.74,0.101162,0.12,1.17241
5,5,07_Aa,beta,1,0,0.518337,1.02001,0.932509,1.10751,0.86,0.100009,0.12,1.17241
6,6,07_Aa,beta,1,0,0.615115,1.13347,1.07193,1.19501,0.86,0.0934727,0.12,1.17241
7,7,07_Aa,gamma,2,0,0.754541,1.29694,1.24309,1.35078,0.86,0.0969369,0.12,1.17241
8,8,22_MBP,gamma,2,0,0.820153,1.37386,1.32771,1.42002,1,0.0938612,0.12,1.17241
9,9,07_Aa,gamma,2,0,0.846398,1.40463,1.31713,1.49213,0.86,0.084631,0.12,1.17241
10,10,07_Aa,gamma,2,0,0.951377,1.52771,1.46617,1.58925,0.86,0.0877098,0.12,1.17241
11,11,06_Eh,delta,3,0,1.0826,1.68156,1.62771,1.73541,0.74,0.0815585,0.12,1.17241
12,12,07_Aa,delta,3,0,1.17446,1.78925,1.70175,1.87675,0.86,0.109253,0.12,1.17241
13,13,07_Aa,delta,3,0,1.27944,1.91233,1.85079,1.97387,0.86,0.112332,0.12,1.17241
14,14,12_Ww-Oo-,why,4,1,1.59373,2.28081,2.23128,2.33034,1,0.080811,0.12,1.17241
15,15,05_Ay,why,4,1,1.70806,2.41484,2.34783,2.48186,0.84,0.094846,0.12,1.17241
16,16,11_Oo,do,5,1,1.91125,2.65308,2.61741,2.68874,0.94,-0.613798,0.15,1.17241
17,17,11_Oo,you,6,1,2.12559,2.90436,2.81686,2.99186,0.94,-0.362512,0.15,1.17241
18,18,07_Aa,ask,7,1,2.37909,3.20157,3.12581,3.27733,0.86,-0.0653048,0.15,1.17241
