word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,visit,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,library,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,library,3,the,",",",",soft_pause,0,none,0.050000,0.050000,0.050000,0.050000,0,0
3,the,4,market,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,market,5,the,",",",",soft_pause,0,none,0.070000,0.070000,0.070000,0.070000,0,0
5,the,6,post,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,post,7,office,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,office,8,the,",",",",soft_pause,0,none,0.050000,0.050000,0.050000,0.050000,0,0
8,the,9,bank,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,bank,10,the,",",",",soft_pause,0,none,0.090000,0.090000,0.090000,0.090000,0,0
10,the,11,park,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
11,park,12,and,",",",",region_break,1,comma_with_lull,0.330000,0.330000,0.330000,0.330000,0,1
12,and,13,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
13,the,14,old,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
14,old,15,stone,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
15,stone,16,church,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
