ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,07_Aa,alexandria's,0,0,0.141219,0.565986,0.478486,0.653486,0.94,0.0859863,0.09,1.23527
1,1,14_ChJjSh,alexandria's,0,0,0.423656,0.705986,0.618486,0.793486,0.783,0.0659862,0.09,1.23527
2,2,07_Aa,alexandria's,0,0,0.455038,0.802368,0.714868,0.889868,0.86,0.0897511,0.09,1.23527
3,3,07_Aa,alexandria's,0,0,0.64333,0.942368,0.854868,1.02987,0.94,0.062368,0.09,1.23527
4,4,07_Aa,got,1,0,0.93376,1.3728,1.29381,1.45179,0.86,0.0811275,0.09,1.23527
5,5,07_Aa,ancient,2,0,1.09008,1.66912,1.58464,1.75359,0.94,0.0658929,0.09,1.23527
6,6,03_Ee,ancient,2,0,1.33432,1.80912,1.72162,1.89662,0.86,0.0891169,0.09,1.23527
7,7,11_Oo,ruins,3,0,1.75413,2.36892,2.28142,2.45642,1,0.0676904,0.09,1.23527
8,8,07_Aa,and,4,0,2.0641,2.81889,2.76294,2.87485,0.86,0.0518205,0.09,1.23527
9,9,22_MBP,beautiful,5,0,2.24262,3.13742,3.04992,3.22492,1,0.0817797,0.09,1.23527
10,10,03_Ee,beautiful,5,0,2.36105,3.27742,3.18992,3.36492,0.86,0.0774174,0.09,1.23527
11,11,03_Ee,beautiful,5,0,2.56236,3.31742,3.22992,3.40492,0.86,0.0774174,0.09,0.921932
12,12,20_FV,beautiful,5,0,2.6571,3.35057,3.27688,3.42427,1,0.0705757,0.09,0.921932
13,13,22_MBP,beaches,6,0,2.89099,3.40904,3.355,3.46309,1,0.0890467,0.09,0.921932
14,14,03_Ee,beaches,6,0,2.98171,3.4408,3.37775,3.50385,0.86,0.0807986,0.09,0.921932
15,15,14_ChJjSh,beaches,6,0,3.09336,3.47988,3.42583,3.53392,0.661,0.0798781,0.09,0.921932
16,16,03_Ee,beaches,6,0,3.12546,3.49111,3.40361,3.57861,0.86,0.0511134,0.09,0.921932
17,17,06_Eh,beaches,6,0,3.22595,3.52628,3.45423,3.59834,0.74,0.0862849,0.09,0.921932
18,18,06_Eh,enjoy,7,1,3.88302,3.87839,3.81,3.94678,0.82,0.0783916,0.09,1
19,19,03_Ee,enjoy,7,1,4.11749,4.01839,3.93089,4.10589,0.86,0.0583918,0.09,1
20,20,03_Ee,enjoy,7,1,4.22496,4.15839,4.08023,4.23655,0.86,-0.628486,0.15,1
21,21,10_Or,your,8,1,4.5447,4.54007,4.45257,4.62757,0.75,-0.2468,0.15,1
22,22,04_Ih,trip,9,1,4.90737,4.90274,4.81524,4.99024,0.38,0.115868,0.15,1
23,23,22_MBP,trip,9,1,5.01654,5.01191,4.9675,5.05632,1,0.225039,0.15,1
