EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,alexandria's,0,0,0.00823621,0.0510645,0.141219,0.94,SimpleBudgetV1
1,14_ChJjSh,FVS,alexandria's,0,0,0.0708314,0.107071,0.423656,0.783,SimpleBudgetV1
2,07_Aa,AAA,alexandria's,0,0,0.0527117,0.138368,0.455038,0.86,SimpleBudgetV1
3,07_Aa,AAA,alexandria's,0,0,0.110365,0.159782,0.64333,0.94,SimpleBudgetV1
4,07_Aa,AAA,got,1,0,0.182626,0.209479,0.93376,0.86,SimpleBudgetV1
5,07_Aa,AAA,ancient,2,0,0.214514,0.243232,1.09008,0.94,SimpleBudgetV1
6,03_Ee,EEE,ancient,2,0,0.253489,0.306822,1.33432,0.86,SimpleBudgetV1
7,11_Oo,OOO,ruins,3,0,0.348096,0.3885,1.75413,1,SimpleBudgetV1
8,07_Aa,AAA,and,4,0,0.423869,0.44289,2.0641,0.86,SimpleBudgetV1
9,22_MBP,MBP,beautiful,5,0,0.454079,0.487646,2.24262,1,SimpleBudgetV1
10,03_Ee,EEE,beautiful,5,0,0.476146,0.515307,2.36105,0.86,SimpleBudgetV1
11,03_Ee,EEE,beautiful,5,0,0.501632,0.574359,2.56236,0.86,SimpleBudgetV1
12,20_FV,FVS,beautiful,5,0,0.541103,0.57467,2.6571,1,SimpleBudgetV1
13,22_MBP,MBP,beaches,6,0,0.594685,0.619301,2.89099,1,SimpleBudgetV1
14,03_Ee,EEE,beaches,6,0,0.611682,0.6404,2.98171,0.86,SimpleBudgetV1
15,14_ChJjSh,FVS,beaches,6,0,0.637176,0.661792,3.09336,0.661,SimpleBudgetV1
16,03_Ee,EEE,beaches,6,0,0.629557,0.68289,3.12546,0.86,SimpleBudgetV1
17,06_Eh,EEE,beaches,6,0,0.660912,0.693733,3.22595,0.74,SimpleBudgetV1
18,06_Eh,EEE,enjoy,7,1,0.737933,0.766651,3.58302,0.82,SimpleBudgetV1
19,03_Ee,EEE,enjoy,7,1,0.774856,0.82819,3.81749,0.86,SimpleBudgetV1
20,03_Ee,EEE,enjoy,7,1,0.807677,0.840497,3.92496,0.86,SimpleBudgetV1
21,10_Or,OOO,your,8,1,0.867133,0.915307,4.2447,0.75,SimpleBudgetV1
22,04_Ih,EEE,trip,9,1,0.947164,0.987568,4.60737,0.38,SimpleBudgetV1
23,22_MBP,MBP,trip,9,1,0.980963,0.999611,4.71654,1,SimpleBudgetV1
