ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,madrid's,0,0,0.0295965,0.123894,0.09,0.157788,1,0.0838938,0.12,1.14519
1,1,07_Aa,madrid's,0,0,0.0672648,0.167031,0.123894,0.210169,0.86,0.0870313,0.12,1.14519
2,2,14_ChJjSh,madrid's,0,0,0.145292,0.256388,0.222494,0.290281,0.72,0.0963876,0.12,1.14519
3,3,07_Aa,madrid's,0,0,0.156054,0.268713,0.1886,0.348825,0.86,0.108713,0.12,1.14519
4,4,07_Aa,madrid's,0,0,0.220629,0.342663,0.296444,0.388881,0.86,0.102663,0.12,1.14519
5,5,09_Oh,retiro,1,0,0.322726,0.459584,0.415197,0.50397,0.82,0.0995837,0.12,1.14519
6,6,24_Tongue_Th,retiro,1,0,0.424095,0.575672,0.538114,0.61323,0.42,0.095672,0.12,1.14519
7,7,09_Oh,retiro,1,0,0.441984,0.596158,0.508658,0.683658,0.82,0.116158,0.12,1.14519
8,8,09_Oh,retiro,1,0,0.51354,0.678103,0.626887,0.729318,0.82,0.118103,0.12,1.14519
9,9,22_MBP,park,2,0,0.585386,0.760381,0.732881,0.78788,1,0.0803805,0.12,1.14519
10,10,07_Aa,park,2,0,0.672648,0.860313,0.806183,0.914443,0.86,0.100313,0.12,1.14519
11,11,04_Ih,is,3,0,0.824921,1.0347,1.0072,1.0622,0.456231,0.114695,0.12,1.14519
12,12,07_Aa,a,4,0,0.955815,1.18459,1.15709,1.21209,0.86,0.104594,0.12,1.14519
13,13,22_MBP,beautiful,5,0,1.04351,1.28503,1.24006,1.33,1,0.0850264,0.12,1.14519
14,14,03_Ee,beautiful,5,0,1.10169,1.35165,1.29918,1.40411,0.86,0.111648,0.12,1.14519
15,15,03_Ee,beautiful,5,0,1.20059,1.4649,1.3774,1.5524,0.86,0.104905,0.12,1.14519
16,16,20_FV,beautiful,5,0,1.24713,1.5182,1.47323,1.56317,1,0.118202,0.12,1.14519
17,17,22_MBP,place,6,0,1.3562,1.64312,1.61562,1.67062,1,0.0831182,0.12,1.14519
18,18,07_Aa,place,6,0,1.44347,1.74305,1.68892,1.79718,0.86,0.103051,0.12,1.14519
19,19,11_Oo,to,7,0,1.60098,1.92343,1.89495,1.95191,1,0.0834292,0.12,1.14519
20,20,06_Eh,relax,8,0,1.72271,2.06283,2.02436,2.10131,0.74,0.102835,0.12,1.14519
21,21,07_Aa,relax,8,0,1.7899,2.13978,2.06833,2.21123,0.86,0.0997829,0.12,1.14519
