word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,before,1,leaving,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,leaving,2,turn,",",",",region_break,1,comma_with_lull,0.190000,0.190000,0.190000,0.190000,0,1
2,turn,3,off,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
3,off,4,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
4,the,5,lamps,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,lamps,6,close,",",",",region_break,1,comma_with_lull,0.170000,0.170000,0.170000,0.170000,1,2
6,close,7,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,the,8,windows,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,windows,9,feed,",",",",region_break,1,comma_with_lull,0.250000,0.250000,0.250000,0.250000,2,3
9,feed,10,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
10,the,11,cat,,,none,0,none,0.000000,0.000000,0.000000,0.000000,3,3
11,cat,12,lock,",",",",region_break,1,comma_with_lull,0.380000,0.380000,0.380000,0.380000,3,4
12,lock,13,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
13,the,14,back,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
14,back,15,door,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
15,door,16,and,",",",",region_break,1,comma_with_lull,0.340000,0.340000,0.340000,0.340000,4,5
16,and,17,check,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
17,check,18,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
18,the,19,stove,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
