start,end,phone,word,confidence,word_index,speech_region_index,phone_index,sentence_index,alignment_reason
0.410000,0.450000,HH,what,1.0,0,0,0,-1,mfa_textgrid_phone
0.450000,0.490000,W,what,1.0,0,0,1,-1,mfa_textgrid_phone
0.490000,0.540000,AH1,what,1.0,0,0,2,-1,mfa_textgrid_phone
0.540000,0.570000,T,what,1.0,0,0,3,-1,mfa_textgrid_phone
0.570000,0.600000,W,would,1.0,1,0,0,-1,mfa_textgrid_phone
0.600000,0.630000,UH1,would,1.0,1,0,1,-1,mfa_textgrid_phone
0.630000,0.660000,D,would,1.0,1,0,2,-1,mfa_textgrid_phone
0.660000,0.740000,HH,happen,1.0,2,0,0,-1,mfa_textgrid_phone
0.740000,0.820000,AE1,happen,1.0,2,0,1,-1,mfa_textgrid_phone
0.820000,0.890000,P,happen,1.0,2,0,2,-1,mfa_textgrid_phone
0.890000,0.930000,AH0,happen,1.0,2,0,3,-1,mfa_textgrid_phone
0.930000,0.960000,N,happen,1.0,2,0,4,-1,mfa_textgrid_phone
0.960000,0.990000,IH1,if,1.0,3,0,0,-1,mfa_textgrid_phone
0.990000,1.070000,F,if,1.0,3,0,1,-1,mfa_textgrid_phone
1.070000,1.100000,W,we,1.0,4,0,0,-1,mfa_textgrid_phone
1.100000,1.190000,IY1,we,1.0,4,0,1,-1,mfa_textgrid_phone
1.190000,1.320000,OW1,opened,1.0,5,0,0,-1,mfa_textgrid_phone
1.320000,1.380000,P,opened,1.0,5,0,1,-1,mfa_textgrid_phone
1.380000,1.410000,AH0,opened,1.0,5,0,2,-1,mfa_textgrid_phone
1.410000,1.460000,N,opened,1.0,5,0,3,-1,mfa_textgrid_phone
1.460000,1.520000,D,opened,1.0,5,0,4,-1,mfa_textgrid_phone
1.520000,1.560000,B,both,1.0,6,0,0,-1,mfa_textgrid_phone
1.560000,1.660000,OW1,both,1.0,6,0,1,-1,mfa_textgrid_phone
1.660000,1.770000,TH,both,1.0,6,0,2,-1,mfa_textgrid_phone
1.770000,1.820000,W,windows,1.0,7,0,0,-1,mfa_textgrid_phone
1.820000,1.860000,IH1,windows,1.0,7,0,1,-1,mfa_textgrid_phone
1.860000,1.910000,N,windows,1.0,7,0,2,-1,mfa_textgrid_phone
1.910000,1.960000,D,windows,1.0,7,0,3,-1,mfa_textgrid_phone
1.960000,2.080000,OW0,windows,1.0,7,0,4,-1,mfa_textgrid_phone
2.080000,2.270000,Z,windows,1.0,7,0,5,-1,mfa_textgrid_phone
