word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,the,1,audience,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,audience,2,became,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,became,3,silent,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,silent,4,then,.,.,region_break,1,hard_punctuation_with_lull,0.910000,0.910000,0.910000,0.910000,0,1
4,then,5,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
5,the,6,curtain,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,curtain,7,rose,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,rose,8,and,,,none,0,none,0.070000,0.070000,0.070000,0.070000,1,1
8,and,9,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,the,10,music,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,music,11,began,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
