word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,i,1,think,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,think,2,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,you,3,meant,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,meant,4,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,to,5,say,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,say,6,i,,,region_break,1,strong_acoustic_gap,0.360000,0.360000,0.360000,0.360000,0,1
6,i,7,do,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,do,8,like,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,like,9,her,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,her,10,to,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,to,11,shave,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,shave,12,my,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,my,13,boyfriend,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
13,boyfriend,14,lana's,.,.,region_break,1,hard_punctuation_with_lull,0.320000,0.320000,0.320000,0.320000,1,2
14,lana's,15,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
15,a,16,good,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
16,good,17,friend,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
