ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,22_MBP,pakistan,0,0,0.0390151,0.634265,0.59,0.67853,1,0.0742651,0.09,1.13456
1,1,14_ChJjSh,pakistan,0,0,0.191529,0.774265,0.73,0.81853,0.741,0.054265,0.09,1.13456
2,2,07_Aa,pakistan,0,0,0.205716,0.823398,0.735898,0.910898,0.86,0.0633976,0.09,1.13456
3,3,07_Aa,pakistan,0,0,0.29084,0.919976,0.859614,0.980337,0.86,0.0799758,0.09,1.13456
4,4,04_Ih,is,1,0,0.436969,1.08577,1.05827,1.11327,0.466765,0.0857686,0.09,1.13456
5,5,06_Eh,home,2,0,0.610843,1.28304,1.22491,1.34116,0.74,0.0830389,0.09,1.13456
6,6,22_MBP,home,2,0,0.61971,1.2931,1.2656,1.3206,1,0.0530993,0.09,1.13456
7,7,11_Oo,to,3,0,0.781564,1.47673,1.44615,1.50732,0.94,0.0767324,0.09,1.13456
8,8,24_Tongue_Th,the,4,0,0.856757,1.56204,1.53454,1.58954,0.42,0.0820433,0.09,1.13456
9,9,06_Eh,the,4,0,0.923437,1.6377,1.60872,1.66667,0.74,0.0776964,0.09,1.13456
10,10,04_Ih,highest,5,0,1.03308,1.7621,1.72078,1.80341,0.68,0.0820988,0.09,1.13456
11,11,06_Eh,highest,5,0,1.12821,1.87002,1.79329,1.94675,0.74,0.070021,0.09,1.13456
12,12,22_MBP,peak,6,0,1.25715,2.01632,1.98882,2.04382,1,0.0563196,0.09,1.13456
13,13,03_Ee,peak,6,0,1.35174,2.12363,2.0655,2.18175,0.86,0.0836287,0.09,1.13456
14,14,04_Ih,in,7,0,1.51678,2.31088,2.28338,2.33838,0.511626,0.0708838,0.09,1.13456
15,15,09_Oh,south,8,0,1.69066,2.50815,2.45003,2.56628,0.82,0.0681541,0.09,1.13456
16,16,24_Tongue_Th,south,8,0,1.7143,2.53498,2.50748,2.56248,0.42,0.0549815,0.09,1.13456
17,17,07_Aa,asia,9,0,1.80593,2.76661,2.72218,2.81103,0.86,0.0667605,0.09,1.21994
18,18,07_Aa,asia,9,0,1.92427,2.90661,2.82411,2.98911,0.86,0.0666084,0.09,1.21994
19,19,22_MBP,mount,10,1,2.4616,3.26781,3.24,3.29562,1,0.0678141,0.09,1.17621
20,20,09_Oh,mount,10,1,2.55618,3.38734,3.3235,3.45119,0.82,-0.83953,0.15,1.24628
21,21,06_Eh,everest,11,1,2.66479,3.52271,3.46632,3.57909,0.74,-0.704169,0.15,1.24628
22,22,20_FV,everest,11,1,2.70818,3.57679,3.52846,3.62512,1,-0.650087,0.15,1.24628
23,23,14_ChJjSh,everest,11,1,2.81344,3.70797,3.66367,3.75227,0.64,-0.518908,0.15,1.24628
24,24,06_Eh,everest,11,1,2.82637,3.72408,3.63658,3.81158,0.74,-0.502798,0.15,1.24628
25,25,06_Eh,everest,11,1,2.90393,3.82074,3.76032,3.88115,0.74,-0.406139,0.15,1.24628
