word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,read,1,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,the,2,first,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,first,3,paragraph,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,paragraph,4,aloud,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,aloud,5,pause,",",",",region_break,1,comma_with_lull,0.360000,0.360000,0.360000,0.360000,0,1
5,pause,6,and,",",",",region_break,1,comma_with_lull,0.290000,0.290000,0.290000,0.290000,1,2
6,and,7,summarize,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
7,summarize,8,its,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
8,its,9,main,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,main,10,idea,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
