ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,04_Ih,nunjing's,0,0,0.0534188,0.104056,0.06,0.148112,0.68,0.064056,0.09,1.14193
1,1,14_ChJjSh,nunjing's,0,0,0.160256,0.226057,0.188779,0.263335,0.741,0.0660571,0.09,1.14193
2,2,04_Ih,nunjing's,0,0,0.172127,0.239613,0.152113,0.327113,0.22,0.0796128,0.09,1.14193
3,3,04_Ih,nunjing's,0,0,0.243352,0.320947,0.270113,0.371781,0.64,0.0809469,0.09,1.14193
4,4,09_Oh,old,1,0,0.413073,0.514756,0.455221,0.574292,0.82,0.0747565,0.09,1.14193
5,5,09_Oh,town,2,0,0.613594,0.743737,0.684202,0.803273,0.82,0.0637375,0.09,1.14193
6,6,07_Aa,and,3,0,0.78155,0.935532,0.907505,0.963559,0.86,0.0555319,0.09,1.14193
7,7,24_Tongue_Th,the,4,0,0.863844,1.02951,1.00201,1.05701,0.42,0.0695056,0.09,1.14193
8,8,06_Eh,the,4,0,0.9317,1.10699,1.07732,1.13667,0.74,0.0669929,0.09,1.14193
9,9,22_MBP,baoguo,5,0,1.01303,1.19987,1.1636,1.23614,1,0.0798677,0.09,1.14193
10,10,07_Aa,baoguo,5,0,1.07479,1.27039,1.22808,1.31271,0.86,0.0703939,0.09,1.14193
11,11,09_Oh,baoguo,5,0,1.14008,1.34495,1.26636,1.42354,0.82,0.0649502,0.09,1.14193
12,12,09_Oh,baoguo,5,0,1.20714,1.42152,1.37316,1.46988,0.82,0.0615215,0.09,1.14193
13,13,22_MBP,temple,6,0,1.36154,1.59784,1.56157,1.63411,1,0.0778371,0.09,1.14193
14,14,06_Eh,temple,6,0,1.40477,1.64721,1.56862,1.72579,0.74,0.0872055,0.09,1.14193
15,15,07_Aa,are,7,0,1.63689,1.91227,1.87179,1.95276,0.86,0.0722742,0.09,1.14193
16,16,22_MBP,must,8,0,1.74453,2.03519,2.00769,2.06269,1,0.0751914,0.09,1.14193
17,17,18_Uh,must,8,0,1.84078,2.1451,2.08557,2.20464,0.271305,0.0651021,0.09,1.14193
18,18,03_Ee,sees,9,0,2.0413,2.48562,2.42225,2.549,0.86,0.0833166,0.09,1.21557
19,19,06_Eh,enjoy,10,1,2.56228,2.58784,2.55078,2.62489,0.74,0.0678363,0.09,1
20,20,03_Ee,enjoy,10,1,2.68933,2.72167,2.65285,2.79048,0.86,0.0816672,0.09,1
21,21,10_Or,your,11,1,2.92081,2.99822,2.93537,3.06107,0.3,0.0782223,0.09,1.0111
22,22,20_FV,visit,12,1,3.03278,3.25019,3.21742,3.28296,1,0.0537548,0.09,1.03181
23,23,04_Ih,visit,12,1,3.08042,3.36284,3.32433,3.40134,0.68,0.0846958,0.09,1.03901
24,24,04_Ih,visit,12,1,3.15454,3.50195,3.42945,3.57444,0.271943,0.0628376,0.09,1.05341
