ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,14_ChJjSh,just,0,0,0.0372692,0.417269,0.38,0.454538,0.884112,0.0572693,0.09,1
1,1,18_Uh,just,0,0,0.180135,0.557269,0.476519,0.638019,0.52057,0.0772693,0.09,1
2,2,03_Ee,keeping,1,0,0.427709,0.807709,0.750314,0.865103,0.86,0.0877087,0.09,1
3,3,22_MBP,keeping,1,0,0.515558,0.895558,0.846362,0.944753,1,0.0555575,0.09,1
4,4,03_Ee,keeping,1,0,0.548355,0.928355,0.840855,1.01585,0.86,0.0883544,0.09,1
5,5,24_Tongue_Th,things,2,0,0.757808,1.13781,1.10054,1.17508,0.42,0.0578076,0.09,1
6,6,04_Ih,things,2,0,0.900673,1.27781,1.19706,1.35856,0.38,0.0778077,0.09,1
7,7,03_Ee,lively,3,0,1.1228,1.5028,1.43658,1.56901,0.86,0.0627978,0.09,1
8,8,20_FV,lively,3,0,1.24334,1.6428,1.57479,1.71081,1,0.0827979,0.09,1.11268
9,9,03_Ee,lively,3,0,1.32654,1.7828,1.6953,1.8703,0.86,-0.684078,0.15,1.14085
10,10,03_Ee,lively,3,0,1.44878,1.9228,1.83563,2.00996,0.86,-0.544078,0.15,1.14085
11,11,12_Ww-Oo-,what'll,4,1,2.05476,2.18204,2.13234,2.23173,1,-0.28484,0.15,1
12,12,07_Aa,what'll,4,1,2.19141,2.31869,2.23794,2.39944,0.86,-0.148186,0.15,1
13,13,04_Ih,it,5,1,2.45155,2.57883,2.54081,2.61684,0.38,0.111953,0.15,1
14,14,22_MBP,be,6,1,2.57653,2.7038,2.66654,2.74107,1,0.236929,0.15,1
15,15,06_Eh,be,6,1,2.72561,2.8438,2.76305,2.92455,0.74,0.376929,0.15,1
