EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,14_ChJjSh,FVS,just,0,0,0,0.0291616,0.0372692,0.884112,SimpleBudgetV1
1,18_Uh,AAA,just,0,0,0.0388821,0.102066,0.180135,0.52057,SimpleBudgetV1
2,03_Ee,EEE,keeping,1,0,0.144878,0.189786,0.427709,0.86,SimpleBudgetV1
3,22_MBP,MBP,keeping,1,0,0.182454,0.220948,0.515558,1,SimpleBudgetV1
4,03_Ee,EEE,keeping,1,0,0.172831,0.256233,0.548355,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,things,2,0,0.281895,0.311057,0.757808,0.42,SimpleBudgetV1
6,04_Ih,EEE,things,2,0,0.320778,0.383961,0.900673,0.38,SimpleBudgetV1
7,03_Ee,EEE,lively,3,0,0.413366,0.465176,1.1228,0.86,SimpleBudgetV1
8,20_FV,FVS,lively,3,0,0.462519,0.510344,1.24334,1,SimpleBudgetV1
9,03_Ee,EEE,lively,3,0,0.467169,0.57079,1.32654,0.86,SimpleBudgetV1
10,03_Ee,EEE,lively,3,0,0.536914,0.596695,1.44878,0.86,SimpleBudgetV1
11,12_Ww-Oo-,WUH,what'll,4,1,0.667072,0.705954,1.75476,1,SimpleBudgetV1
12,07_Aa,AAA,what'll,4,1,0.708384,0.771567,1.89141,0.86,SimpleBudgetV1
13,04_Ih,EEE,it,5,1,0.826877,0.856622,2.15155,0.38,SimpleBudgetV1
14,22_MBP,MBP,be,6,1,0.876063,0.905225,2.27653,1,SimpleBudgetV1
15,06_Eh,EEE,be,6,1,0.917376,0.980559,2.42561,0.74,SimpleBudgetV1
