word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,it,1,takes,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,takes,2,text,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,text,3,and,,,none,0,none,0.060000,0.060000,0.060000,0.060000,0,0
3,and,4,turns,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,turns,5,it,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,it,6,into,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,into,7,an,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,an,8,animation,,,none,0,none,0.060000,0.060000,0.060000,0.060000,0,0
8,animation,9,plan,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,plan,10,then,",",",",region_break,1,comma_with_lull,0.270000,0.270000,0.270000,0.270000,0,1
10,then,11,matches,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
11,matches,12,it,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,it,13,with,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
13,with,14,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
14,the,15,audio,,,none,0,none,0.040000,0.040000,0.040000,0.040000,1,1
