ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,12_Ww-Oo-,welcome,0,0,0.0312903,0.523468,0.495968,0.550968,1,0.0834678,0.12,1
1,1,06_Eh,welcome,0,0,0.114731,0.606909,0.578226,0.635591,0.74,0.0869086,0.12,1
2,2,07_Aa,welcome,0,0,0.198172,0.690349,0.662849,0.717849,0.86,0.0903493,0.12,1
3,3,22_MBP,welcome,0,0,0.234677,0.726855,0.699355,0.754355,1,0.0868546,0.12,1
4,4,11_Oo,to,1,0,0.348934,0.841112,0.813612,0.868612,0.94,0.0811116,0.12,1
5,5,07_Aa,alfie's,2,0,0.444701,0.936879,0.897766,0.975992,0.86,0.0968787,0.12,1
6,6,20_FV,alfie's,2,0,0.543787,1.07688,1.04224,1.11152,1,0.116879,0.12,1.10707
7,7,03_Ee,alfie's,2,0,0.606368,1.20446,1.13842,1.2705,0.86,0.0968788,0.12,1.20602
8,8,22_MBP,bodega,3,0,0.689651,1.3223,1.27542,1.36919,1,0.0823003,0.12,1.20602
9,9,09_Oh,bodega,3,0,0.760923,1.40826,1.35356,1.46296,0.82,0.0882564,0.12,1.20602
10,10,05_Ay,bodega,3,0,0.851633,1.51765,1.47468,1.56063,0.84,0.117655,0.12,1.20602
11,11,07_Aa,bodega,3,0,0.929385,1.61143,1.55282,1.67003,0.86,0.0914254,0.12,1.20602
12,12,07_Aa,how,4,1,1.51092,2.18331,2.15581,2.21081,0.86,0.103312,0.12,1
13,13,11_Oo,how,4,1,1.54252,2.2353,2.19184,2.27876,0.94,0.115301,0.12,1
14,14,07_Aa,can,5,1,1.67638,2.39324,2.36574,2.42074,0.86,0.113243,0.12,1
15,15,05_Ay,i,6,1,1.81576,2.55486,2.52073,2.589,0.84,0.114863,0.12,1
16,16,06_Eh,help,7,1,1.99292,2.72894,2.67758,2.7803,0.74,-0.697937,0.15,1
17,17,22_MBP,help,7,1,2.05119,2.78721,2.75971,2.81471,1,-0.639663,0.15,1
18,18,11_Oo,you,8,1,2.1865,2.92253,2.85141,2.99364,0.94,-0.504348,0.15,1
19,19,11_Oo,today,9,1,2.36208,3.0981,3.05899,3.13721,1,-0.328775,0.15,1
20,20,05_Ay,today,9,1,2.47681,3.21283,3.15807,3.26759,0.84,-0.214044,0.15,1
