index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.002000,0.052000,0.102000,20_FV,visit,0,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
1,0.086500,0.154000,0.221500,03_Ee,visit,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
2,0.352500,0.405000,0.457500,22_MBP,petra,1,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
3,0.481500,0.549000,0.616500,06_Eh,petra,1,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
4,0.876500,0.944000,1.011500,09_Oh,or,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
5,1.276500,1.344000,1.411500,09_Oh,soak,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
6,1.491500,1.559000,1.626500,03_Ee,in,4,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
7,1.731500,1.799000,1.866500,06_Eh,dead,5,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
8,2.041500,2.109000,2.176500,03_Ee,sea,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
9,2.533800,2.601300,2.668800,12_Ww-Oo-,want,7,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
10,2.583800,2.651300,2.718800,07_Aa,want,7,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
11,2.716500,2.784000,2.851500,07_Aa,a,8,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
12,2.966500,3.034000,3.101500,07_Aa,sandwich,9,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,3.181500,3.249000,3.316500,12_Ww-Oo-,sandwich,9,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
14,3.404500,3.452000,3.499500,14_ChJjSh,sandwich,9,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
