index,pose,word,word_index,phrase_index,sentence_index,text_center_norm,strength,source_phone,source_phone_index,generator
0,03_Ee,greece,0,0,0,0.037879,0.920000,IY,2,cmu_front_vowel
1,07_Aa,has,1,0,0,0.090909,0.920000,AE,1,cmu_open_vowel
2,07_Aa,yummy,2,0,0,0.155303,0.920000,AH,1,cmu_open_vowel
3,22_MBP,yummy,2,0,0,0.178030,1.000000,M,2,cmu_bilabial
4,03_Ee,yummy,2,0,0,0.200758,0.500000,IY,3,cmu_front_vowel
5,14_ChJjSh,gyros,3,0,0,0.221212,0.820000,JH,0,cmu_affricate_sibilant
6,05_Ay,gyros,3,0,0,0.239394,0.940000,AY,1,cmu_ay
7,09_Oh,gyros,3,0,0,0.275758,0.920000,OW,3,cmu_oh_vowel
8,07_Aa,and,4,0,0,0.313131,0.500000,AH,0,cmu_open_vowel
9,22_MBP,beautiful,5,0,0,0.373106,1.000000,B,0,cmu_bilabial
10,11_Oo,beautiful,5,0,0,0.410985,0.920000,UW,2,cmu_oo_vowel
11,20_FV,beautiful,5,0,0,0.467803,0.960000,F,5,cmu_fv
12,05_Ay,islands,6,0,0,0.525253,0.940000,AY,0,cmu_ay
13,12_Ww-Oo-,want,7,1,1,0.643939,0.880000,W,0,cmu_w
14,07_Aa,want,7,1,1,0.659091,0.920000,AA,1,cmu_open_vowel
15,07_Aa,a,8,1,1,0.727273,0.500000,AH,0,cmu_open_vowel
16,14_ChJjSh,chip,9,1,1,0.767677,0.820000,CH,0,cmu_affricate_sibilant
17,03_Ee,chip,9,1,1,0.787879,0.920000,IH,1,cmu_front_vowel
18,22_MBP,chip,9,1,1,0.808081,1.000000,P,2,cmu_bilabial
19,11_Oo,to,10,1,1,0.863636,0.920000,UW,1,cmu_oo_vowel
20,07_Aa,snack,11,1,1,0.916667,0.920000,AE,2,cmu_open_vowel
21,07_Aa,on,12,1,1,0.954545,0.920000,AA,0,cmu_open_vowel
