word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,some,1,people,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,people,2,prefer,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,prefer,3,an,,,none,0,none,0.030000,0.030000,0.000000,0.030000,0,0
3,an,4,early,,,none,0,none,0.060000,0.060000,0.060000,0.060000,0,0
4,early,5,start,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,start,6,others,;,;,region_break,1,hard_punctuation_with_lull,0.820000,0.820000,0.820000,0.820000,0,1
6,others,7,do,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,do,8,their,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
8,their,9,best,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
9,best,10,work,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
10,work,11,late,,,none,0,none,0.040000,0.040000,0.040000,0.040000,1,1
11,late,12,at,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,at,13,night,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
