EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,14_ChJjSh,FVS,chennai,0,0,0,0.0375355,0.0285075,0.781203,SimpleBudgetV1
1,06_Eh,EEE,chennai,0,0,0.0339607,0.0777522,0.0848438,0.74,SimpleBudgetV1
2,05_Ay,EEE,chennai,0,0,0.0500474,0.131374,0.137786,0.84,SimpleBudgetV1
3,05_Ay,EEE,chennai,0,0,0.109032,0.159079,0.203625,0.84,SimpleBudgetV1
4,07_Aa,AAA,has,1,0,0.191374,0.220379,0.312719,0.86,SimpleBudgetV1
5,24_Tongue_Th,FVS,the,2,0,0.245972,0.263033,0.386579,0.42,SimpleBudgetV1
6,06_Eh,EEE,the,2,0,0.279242,0.309953,0.447482,0.74,SimpleBudgetV1
7,07_Aa,AAA,largest,3,0,0.338632,0.382424,0.547628,0.86,SimpleBudgetV1
8,07_Aa,AAA,largest,3,0,0.377062,0.458389,0.634508,0.86,SimpleBudgetV1
9,22_MBP,MBP,book,4,0,0.481043,0.509479,0.752282,1,SimpleBudgetV1
10,11_Oo,OOO,book,4,0,0.521327,0.582938,0.838668,0.94,SimpleBudgetV1
11,22_MBP,MBP,market,5,0,0.598768,0.636303,0.938013,1,SimpleBudgetV1
12,07_Aa,AAA,market,5,0,0.6191,0.662891,0.973647,0.86,SimpleBudgetV1
13,07_Aa,AAA,market,5,0,0.651943,0.73327,1.05204,0.86,SimpleBudgetV1
14,06_Eh,EEE,market,5,0,0.694171,0.744218,1.09243,0.74,SimpleBudgetV1
15,04_Ih,EEE,in,6,0,0.79327,0.822275,1.22698,0.22,SimpleBudgetV1
16,07_Aa,AAA,asia,7,0,0.841256,0.885047,1.31109,0.86,SimpleBudgetV1
17,07_Aa,AAA,asia,7,0,0.893649,0.974976,1.41919,0.86,SimpleBudgetV1
