EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,05_Ay,EEE,i,0,0,0.021196,0.0529899,0.0798736,0.84,SimpleBudgetV1
1,03_Ee,EEE,keep,1,0,0.0956762,0.143514,0.257529,0.86,SimpleBudgetV1
2,22_MBP,MBP,keep,1,0,0.135695,0.157774,0.315968,1,SimpleBudgetV1
3,22_MBP,MBP,my,2,0,0.156394,0.178473,0.360541,1,SimpleBudgetV1
4,03_Ee,EEE,my,2,0,0.187672,0.235511,0.455628,0.86,SimpleBudgetV1
5,20_FV,FVS,feelings,3,0,0.25023,0.282907,0.574013,1,SimpleBudgetV1
6,03_Ee,EEE,feelings,3,0,0.265207,0.30333,0.612127,0.86,SimpleBudgetV1
7,14_ChJjSh,FVS,feelings,3,0,0.308776,0.33873,0.697151,0.64,SimpleBudgetV1
8,03_Ee,EEE,feelings,3,0,0.293799,0.3646,0.708879,0.86,SimpleBudgetV1
9,03_Ee,EEE,feelings,3,0,0.341454,0.3823,0.779243,0.86,SimpleBudgetV1
10,09_Oh,OOO,locked,4,0,0.399742,0.433744,0.89739,0.82,SimpleBudgetV1
11,06_Eh,EEE,locked,4,0,0.425244,0.48839,0.983682,0.74,SimpleBudgetV1
12,18_Uh,AAA,up,5,0,0.537258,0.585097,1.20841,0.22,SimpleBudgetV1
13,22_MBP,MBP,up,5,0,0.565777,0.587856,1.24208,1,SimpleBudgetV1
14,04_Ih,EEE,tight,6,0,0.629255,0.677093,1.4065,0.64,SimpleBudgetV1
15,22_MBP,MBP,business,7,1,0.739098,0.778841,1.63432,1,SimpleBudgetV1
16,14_ChJjSh,FVS,business,7,1,0.813615,0.850046,1.79121,0.682,SimpleBudgetV1
17,06_Eh,EEE,business,7,1,0.7954,0.881509,1.80548,0.74,SimpleBudgetV1
18,06_Eh,EEE,business,7,1,0.853358,0.903036,1.89106,0.74,SimpleBudgetV1
19,20_FV,FVS,first,8,1,0.908004,0.930083,1.97901,1,SimpleBudgetV1
20,04_Ih,EEE,first,8,1,0.937442,0.985281,2.07014,0.374141,SimpleBudgetV1
