ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,05_Ay,i,0,0,0.0798736,0.404232,0.37,0.438463,0.84,0.0842316,0.12,1
1,1,03_Ee,keep,1,0,0.257529,0.581887,0.530381,0.633393,0.86,0.101887,0.12,1
2,2,22_MBP,keep,1,0,0.315968,0.640326,0.612826,0.667826,1,0.0803264,0.12,1
3,3,22_MBP,my,2,0,0.360541,0.684899,0.657399,0.712399,1,0.0848987,0.12,1
4,4,03_Ee,my,2,0,0.455628,0.779986,0.72848,0.831492,0.86,0.0999863,0.12,1
5,5,20_FV,feelings,3,0,0.574013,0.89837,0.863188,0.933553,1,0.0983704,0.12,1
6,6,03_Ee,feelings,3,0,0.612127,0.936485,0.895439,0.977531,0.86,0.0964847,0.12,1
7,7,14_ChJjSh,feelings,3,0,0.697151,1.02151,0.989258,1.05376,0.64,0.101509,0.12,1
8,8,03_Ee,feelings,3,0,0.708879,1.03324,0.957008,1.10947,0.86,0.113236,0.12,1
9,9,03_Ee,feelings,3,0,0.779243,1.1036,1.05962,1.14758,0.86,0.103601,0.12,1
10,10,09_Oh,locked,4,0,0.89739,1.22175,1.18514,1.25836,0.82,0.101748,0.12,1
11,11,06_Eh,locked,4,0,0.983682,1.30804,1.24005,1.37603,0.74,0.10804,0.12,1
12,12,18_Uh,up,5,0,1.20841,1.53276,1.48126,1.58427,0.22,0.0927639,0.12,1
13,13,22_MBP,up,5,0,1.24208,1.56644,1.53894,1.59394,1,0.0864408,0.12,1
14,14,04_Ih,tight,6,0,1.4065,1.73086,1.67936,1.78237,0.64,0.0908632,0.12,1
15,15,22_MBP,business,7,1,1.93432,2.40279,2.36,2.44558,1,0.0827904,0.12,1
16,16,14_ChJjSh,business,7,1,2.09121,2.54279,2.50132,2.58426,0.682,0.102791,0.12,1.05717
17,17,06_Eh,business,7,1,2.10548,2.58974,2.50224,2.67724,0.74,0.10974,0.12,1.07381
18,18,06_Eh,business,7,1,2.19106,2.69907,2.63852,2.75962,0.74,0.0990751,0.12,1.13203
19,19,20_FV,first,8,1,2.27901,2.81838,2.79026,2.8465,1,-0.528494,0.15,1.18297
20,20,04_Ih,first,8,1,2.37014,2.92618,2.86525,2.98711,0.374141,-0.420696,0.15,1.18297
