word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,did,1,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,you,2,know,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,know,3,fiji,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,fiji,4,has,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,has,5,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,the,6,largest,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
6,largest,7,frigatebird,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,frigatebird,8,in,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,in,9,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
9,the,10,world,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,world,11,quite,?,?,region_break,1,hard_punctuation_with_lull,0.470000,0.470000,0.470000,0.470000,0,1
11,quite,12,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
12,the,13,flyer,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
