word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,i've,1,been,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,been,2,analyzing,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,analyzing,3,the,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,the,4,kentucky,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,kentucky,5,market,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
5,market,6,and,,,none,0,none,0.060000,0.060000,0.060000,0.060000,0,0
6,and,7,found,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
7,found,8,some,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
8,some,9,interesting,,,none,0,none,0.060000,0.060000,0.060000,0.060000,0,0
9,interesting,10,leads,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
10,leads,11,for,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
11,for,12,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
