word_index,word,start,end,speech_region_index,sentence_index
0,on,1.530000,1.700000,0,-1
1,saturday,1.700000,2.150000,0,-1
2,morning,2.150000,2.660000,0,-1
3,elena,3.080000,3.450000,1,-1
4,carried,3.450000,3.810000,1,-1
5,a,3.810000,3.870000,1,-1
6,folding,3.870000,4.290000,1,-1
7,chair,4.290000,4.570000,1,-1
8,to,4.570000,4.690000,1,-1
9,the,4.690000,4.780000,1,-1
10,beach,4.780000,5.240000,1,-1
11,found,5.610000,5.890000,2,-1
12,a,5.890000,5.940000,2,-1
13,quiet,5.940000,6.390000,2,-1
14,place,6.390000,6.750000,2,-1
15,above,6.750000,6.990000,2,-1
16,the,6.990000,7.080000,2,-1
17,tide,7.080000,7.420000,2,-1
18,line,7.420000,7.780000,2,-1
19,and,8.240000,8.400000,3,-1
20,watched,8.400000,8.710000,3,-1
21,fishing,8.710000,9.090000,3,-1
22,boats,9.090000,9.410000,3,-1
23,move,9.410000,9.630000,3,-1
24,slowly,9.630000,10.190000,3,-1
25,across,10.190000,10.590000,3,-1
26,the,10.590000,10.690000,3,-1
27,pale,10.690000,10.990000,3,-1
28,horizon,10.990000,11.650000,3,-1
