word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,the,1,report,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,report,2,covers,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,covers,3,cost,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,cost,4,quality,",",",",region_break,1,comma_with_lull,0.320000,0.320000,0.320000,0.320000,0,1
4,quality,5,safety,",",",",region_break,1,comma_with_lull,0.250000,0.250000,0.250000,0.250000,1,2
5,safety,6,speed,",",",",region_break,1,comma_with_lull,0.230000,0.230000,0.230000,0.230000,2,3
6,speed,7,staffing,",",",",region_break,1,comma_with_lull,0.220000,0.220000,0.220000,0.220000,3,4
7,staffing,8,training,",",",",region_break,1,comma_with_lull,0.280000,0.280000,0.280000,0.280000,4,5
8,training,9,delivery,",",",",soft_pause,0,none,0.050000,0.050000,0.050000,0.050000,5,5
9,delivery,10,and,",",",",none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
10,and,11,customer,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
11,customer,12,support,,,none,0,none,0.000000,0.000000,0.000000,0.000000,5,5
