index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.399200,0.466700,0.534200,03_Ee,iraq's,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
1,0.571500,0.639000,0.706500,07_Aa,iraq's,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
2,0.816500,0.884000,0.951500,06_Eh,kebbeh,1,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,unknown,1
3,0.944000,0.999000,1.054000,05_Ay,is,2,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
4,1.131500,1.199000,1.266500,07_Aa,hearty,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
5,1.381500,1.449000,1.516500,03_Ee,hearty,3,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
6,2.063800,2.131300,2.198800,12_Ww-Oo-,want,4,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
7,2.113800,2.181300,2.248800,07_Aa,want,4,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
8,2.231500,2.299000,2.366500,07_Aa,a,5,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,2.476500,2.544000,2.611500,07_Aa,sandwich,6,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
10,2.651500,2.719000,2.786500,12_Ww-Oo-,sandwich,6,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
11,2.859500,2.907000,2.954500,14_ChJjSh,sandwich,6,1,1,0.820000,streaming_forced_alignment,streaming_forced_alignment_viterbi,sibilant,1
