index,start,center,end,pose,word,word_index,phrase_index,sentence_index,strength,reason,alignment_reason,source_phone_class,mapped_to_observed_speech
0,0.056500,0.124000,0.191500,07_Aa,ghana,0,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
1,0.434000,0.489000,0.544000,05_Ay,is,1,0,0,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
2,0.620000,0.670000,0.720000,20_FV,famous,2,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
3,0.746500,0.814000,0.881500,06_Eh,famous,2,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
4,0.827500,0.880000,0.932500,22_MBP,famous,2,0,0,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
5,1.130000,1.180000,1.230000,20_FV,for,3,0,0,0.960000,streaming_forced_alignment,streaming_forced_alignment_viterbi,labiodental,1
6,1.246500,1.314000,1.381500,09_Oh,for,3,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
7,1.546500,1.614000,1.681500,09_Oh,cocoa,4,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
8,1.851500,1.919000,1.986500,07_Aa,and,5,0,0,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
9,2.176500,2.244000,2.311500,09_Oh,gold,6,0,0,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_round,1
10,2.893800,2.961300,3.028800,12_Ww-Oo-,want,7,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
11,2.951500,3.019000,3.086500,07_Aa,want,7,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
12,3.171500,3.239000,3.306500,07_Aa,a,8,1,1,0.580000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
13,3.311500,3.379000,3.446500,12_Ww-Oo-,quick,9,1,1,0.880000,streaming_forced_alignment,streaming_forced_alignment_viterbi,glide,1
14,3.436500,3.504000,3.571500,03_Ee,quick,9,1,1,0.920000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_front,1
15,3.562500,3.615000,3.667500,22_MBP,bite,10,1,1,1.000000,streaming_forced_alignment,streaming_forced_alignment_viterbi,bilabial,1
16,3.719000,3.774000,3.829000,05_Ay,bite,10,1,1,0.940000,streaming_forced_alignment,streaming_forced_alignment_viterbi,vowel_open,1
