EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,metabod,0,0,0,0.0286577,0.0357695,1,SimpleBudgetV1
1,07_Aa,AAA,metabod,0,0,0.0416839,0.10942,0.188603,0.86,SimpleBudgetV1
2,09_Oh,OOO,metabod,0,0,0.0815069,0.123191,0.255496,0.82,SimpleBudgetV1
3,09_Oh,OOO,sounds,1,0,0.155679,0.196982,0.440178,0.82,SimpleBudgetV1
4,06_Eh,EEE,like,2,0,0.235107,0.27641,0.638457,0.74,SimpleBudgetV1
5,07_Aa,AAA,a,3,0,0.312566,0.332009,0.804535,0.86,SimpleBudgetV1
6,22_MBP,MBP,place,4,0,0.344718,0.363781,0.884322,1,SimpleBudgetV1
7,07_Aa,AAA,place,4,0,0.371724,0.413026,0.979496,0.86,SimpleBudgetV1
8,20_FV,FVS,full,5,0,0.425735,0.444797,1.08657,1,SimpleBudgetV1
9,18_Uh,AAA,full,5,0,0.451152,0.492454,1.17777,0.270209,SimpleBudgetV1
10,09_Oh,OOO,of,6,0,0.52861,0.548054,1.34385,0.82,SimpleBudgetV1
11,20_FV,FVS,of,6,0,0.541191,0.554917,1.36812,1,SimpleBudgetV1
12,03_Ee,EEE,energy,7,0,0.568864,0.602732,1.46234,0.86,SimpleBudgetV1
13,10_Or,OOO,energy,7,0,0.611851,0.648324,1.5729,0.22,SimpleBudgetV1
14,03_Ee,EEE,energy,7,0,0.604035,0.671771,1.59241,0.86,SimpleBudgetV1
15,03_Ee,EEE,energy,7,0,0.649627,0.688705,1.67046,0.86,SimpleBudgetV1
16,06_Eh,EEE,enjoy,8,1,0.732105,0.761461,1.86422,0.74,SimpleBudgetV1
17,03_Ee,EEE,enjoy,8,1,0.769849,0.824369,1.98984,0.86,SimpleBudgetV1
18,03_Ee,EEE,enjoy,8,1,0.8034,0.83695,2.04742,0.86,SimpleBudgetV1
19,10_Or,OOO,your,9,1,0.864178,0.913423,2.21874,0.6845,SimpleBudgetV1
20,03_Ee,EEE,stay,10,1,0.945989,0.987292,2.41305,0.86,SimpleBudgetV1
