EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,12_Ww-Oo-,WUH,we,0,0,0.00063436,0.0196652,0.0231084,1,SimpleBudgetV1
1,03_Ee,EEE,we,0,0,0.0253744,0.0482115,0.0837681,0.86,SimpleBudgetV1
2,09_Oh,OOO,offer,1,0,0.0587841,0.091348,0.170906,0.82,SimpleBudgetV1
3,20_FV,FVS,offer,1,0,0.08437,0.112282,0.223863,1,SimpleBudgetV1
4,06_Eh,EEE,offer,1,0,0.100652,0.161128,0.298002,0.74,SimpleBudgetV1
5,12_Ww-Oo-,WUH,whole,2,0,0.17741,0.214626,0.446282,1,SimpleBudgetV1
6,06_Eh,EEE,whole,2,0,0.216952,0.277427,0.562787,0.74,SimpleBudgetV1
7,12_Ww-Oo-,WUH,wheat,3,0,0.294273,0.322467,0.702079,1,SimpleBudgetV1
8,03_Ee,EEE,wheat,3,0,0.324229,0.370044,0.79034,0.86,SimpleBudgetV1
9,07_Aa,AAA,and,4,0,0.41015,0.431718,0.958358,0.86,SimpleBudgetV1
10,12_Ww-Oo-,WUH,white,5,0,0.445815,0.474009,1.0471,1,SimpleBudgetV1
11,06_Eh,EEE,white,5,0,0.475771,0.521586,1.13536,0.74,SimpleBudgetV1
12,22_MBP,MBP,bread,6,0,0.533921,0.555066,1.23967,1,SimpleBudgetV1
13,03_Ee,EEE,bread,6,0,0.563877,0.609692,1.33596,0.86,SimpleBudgetV1
14,12_Ww-Oo-,WUH,which,7,1,0.671366,0.697797,1.55862,1,SimpleBudgetV1
15,14_ChJjSh,FVS,which,7,1,0.72511,0.746256,1.67496,0.694274,SimpleBudgetV1
16,12_Ww-Oo-,WUH,would,8,1,0.759084,0.779383,1.75135,1,SimpleBudgetV1
17,09_Oh,OOO,would,8,1,0.786361,0.80793,1.81489,0.82,SimpleBudgetV1
18,11_Oo,OOO,you,9,1,0.84141,0.904846,1.98789,0.94,SimpleBudgetV1
19,06_Eh,EEE,like,10,1,0.940088,0.985903,2.19249,0.74,SimpleBudgetV1
