ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,14_ChJjSh,chad,0,0,0.0235585,0.553558,0.526058,0.581058,0.828558,0.113559,0.12,1
1,1,07_Aa,chad,0,0,0.113866,0.643866,0.592823,0.694909,0.86,0.083866,0.12,1
2,2,07_Aa,has,1,0,0.278304,0.808304,0.780804,0.835804,0.86,0.0883041,0.12,1
3,3,24_Tongue_Th,the,2,0,0.358874,0.888874,0.861374,0.916374,0.42,0.0888741,0.12,1
4,4,06_Eh,the,2,0,0.425309,0.955309,0.927809,0.982809,0.74,0.115309,0.12,1
5,5,07_Aa,largest,3,0,0.534553,1.06455,1.02827,1.10083,0.86,0.104553,0.12,1
6,6,07_Aa,largest,3,0,0.629325,1.15933,1.09195,1.2267,0.86,0.119325,0.12,1
7,7,06_Eh,desert,4,0,0.802951,1.33295,1.29667,1.36923,0.74,0.0929515,0.12,1
8,8,06_Eh,desert,4,0,0.888469,1.41847,1.35109,1.48585,0.74,0.0984689,0.12,1
9,9,07_Aa,lake,5,0,1.11117,1.64117,1.59013,1.69222,0.94,0.0811752,0.12,1
10,10,04_Ih,in,6,0,1.27561,1.94561,1.91697,1.97425,0.22,0.097157,0.12,1.19182
11,11,24_Tongue_Th,the,7,0,1.35618,2.16618,2.13868,2.19368,0.42,0.104533,0.12,1.22775
12,12,06_Eh,the,7,0,1.42262,2.27662,2.24538,2.30786,0.74,0.116619,0.12,1.22775
13,13,12_Ww-Oo-,world,8,0,1.50382,2.37631,2.33774,2.41487,1,0.0963104,0.12,1.22775
14,14,09_Oh,world,8,0,1.5902,2.48236,2.4197,2.54503,0.82,0.0823648,0.12,1.22775
15,15,07_Aa,lake,9,1,2.19449,3.11885,3.06445,3.17325,0.86,0.118848,0.12,1.06578
16,16,14_ChJjSh,chad,10,1,2.30051,3.23183,3.20433,3.25933,0.727558,0.111834,0.12,1.06578
17,17,07_Aa,chad,10,1,2.39081,3.37183,3.31407,3.42959,0.86,-0.695042,0.15,1.13156
