EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,perhaps,0,0,0,0.0283594,0.026388,1,SimpleBudgetV1
1,07_Aa,AAA,perhaps,0,0,0.04125,0.108281,0.139137,0.86,SimpleBudgetV1
2,22_MBP,MBP,perhaps,0,0,0.0858147,0.116752,0.188485,1,SimpleBudgetV1
3,12_Ww-Oo-,WUH,we,1,0,0.129609,0.150703,0.260826,1,SimpleBudgetV1
4,03_Ee,EEE,we,1,0,0.157031,0.182344,0.315783,0.86,SimpleBudgetV1
5,07_Aa,AAA,can,2,0,0.228047,0.251953,0.446633,0.86,SimpleBudgetV1
6,20_FV,FVS,fix,3,0,0.269531,0.292969,0.523398,1,SimpleBudgetV1
7,04_Ih,EEE,fix,3,0,0.300781,0.351562,0.606996,0.291516,SimpleBudgetV1
8,24_Tongue_Th,FVS,that,4,0,0.371094,0.394531,0.712402,0.42,SimpleBudgetV1
9,07_Aa,AAA,that,4,0,0.401367,0.454102,0.796001,0.86,SimpleBudgetV1
10,12_Ww-Oo-,WUH,with,5,0,0.462891,0.494141,0.890503,1,SimpleBudgetV1
11,04_Ih,EEE,with,5,0,0.496094,0.546875,0.970467,0.22,SimpleBudgetV1
12,24_Tongue_Th,FVS,with,5,0,0.51416,0.537598,0.978645,0.42,SimpleBudgetV1
13,06_Eh,EEE,some,6,0,0.59375,0.644531,1.1522,0.74,SimpleBudgetV1
14,22_MBP,MBP,some,6,0,0.611816,0.635254,1.16038,1,SimpleBudgetV1
15,22_MBP,MBP,brighter,7,0,0.657266,0.691953,1.25543,1,SimpleBudgetV1
16,04_Ih,EEE,brighter,7,0,0.685088,0.725557,1.31258,0.68,SimpleBudgetV1
17,24_Tongue_Th,FVS,brighter,7,0,0.719414,0.751211,1.36839,0.42,SimpleBudgetV1
18,06_Eh,EEE,brighter,7,0,0.706406,0.781563,1.38453,0.74,SimpleBudgetV1
19,06_Eh,EEE,brighter,7,0,0.756992,0.800352,1.44908,0.74,SimpleBudgetV1
20,04_Ih,EEE,lights,8,0,0.835938,0.886719,1.60291,0.605947,SimpleBudgetV1
21,11_Oo,OOO,soon,9,0,0.933594,0.984375,1.78464,1,SimpleBudgetV1
