ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,06_Eh,delhi,0,0,0.0716153,0.439,0.4,0.478,0.74,0.119,0.12,1.16695
1,1,06_Eh,delhi,0,0,0.138456,0.517,0.444571,0.589429,0.74,0.117,0.12,1.16695
2,2,04_Ih,delhi,0,0,0.214846,0.606143,0.561572,0.650715,0.72,0.0861432,0.12,1.16695
3,3,07_Aa,has,1,0,0.314239,0.72213,0.69463,0.74963,0.86,0.0821303,0.12,1.16695
4,4,24_Tongue_Th,the,2,0,0.388459,0.808741,0.781241,0.836241,0.42,0.0887408,0.12,1.16695
5,5,06_Eh,the,2,0,0.449657,0.880157,0.852657,0.907656,0.74,0.0801564,0.12,1.16695
6,6,07_Aa,largest,3,0,0.550291,0.997591,0.958591,1.03659,0.86,0.117591,0.12,1.16695
7,7,07_Aa,largest,3,0,0.637594,1.09947,1.02704,1.1719,0.86,0.0994684,0.12,1.16695
8,8,18_Uh,urban,4,0,0.761727,1.24433,1.20533,1.28333,0.68,0.0843258,0.12,1.16695
9,9,22_MBP,urban,4,0,0.857214,1.35575,1.32233,1.38918,1,0.115755,0.12,1.16695
10,10,07_Aa,urban,4,0,0.876311,1.37804,1.30561,1.45047,0.86,0.0980403,0.12,1.16695
11,11,03_Ee,green,5,0,1.08146,1.61744,1.56257,1.67231,0.86,0.0974433,0.12,1.16695
12,12,22_MBP,space,6,0,1.21167,1.76939,1.74189,1.79689,1,0.0893917,0.12,1.16695
13,13,07_Aa,space,6,0,1.26231,1.82848,1.77361,1.88335,0.86,0.108483,0.12,1.16695
14,14,04_Ih,in,7,0,1.41379,2.00525,1.97775,2.03275,0.22,0.0852495,0.12,1.16695
15,15,07_Aa,asia,8,0,1.49832,2.10389,2.06489,2.14289,0.86,0.10389,0.12,1.16695
16,16,07_Aa,asia,8,0,1.60693,2.23064,2.15821,2.30307,0.86,0.11064,0.12,1.16695
17,17,09_Oh,lodhi,9,0,1.77881,2.43121,2.39221,2.47021,0.82,0.111212,0.12,1.16695
18,18,04_Ih,lodhi,9,0,1.84565,2.50921,2.43678,2.58164,0.22,0.109211,0.12,1.16695
19,19,04_Ih,lodhi,9,0,1.92204,2.59835,2.55378,2.64292,0.72,0.118355,0.12,1.16695
20,20,07_Aa,gardens,10,0,1.99707,2.6859,2.6469,2.7249,0.86,0.0859058,0.12,1.16695
21,21,07_Aa,gardens,10,0,2.08437,2.78778,2.71535,2.86021,0.86,0.107784,0.12,1.16695
