ArrayIndex,EventIndex,PoseID,SourceWord,WordIndex,PhraseIndex,TextCenterSec,CommittedPlaybackCenterSec,RenderStartSec,RenderEndSec,Strength,CommitLeadSec,CommitHorizonSec,EffectiveSegmentScale
0,0,04_Ih,did,0,0,0.108929,0.598116,0.54,0.656233,0.64,0.118116,0.12,1.19017
1,1,11_Oo,you,1,0,0.292981,0.81717,0.736701,0.897639,1,0.09717,0.12,1.19017
2,2,09_Oh,know,2,0,0.484546,1.04516,0.987048,1.10328,0.82,0.0851644,0.12,1.19017
3,3,22_MBP,mexico,3,0,0.594226,1.1757,1.13171,1.21969,1,0.0957026,0.12,1.19017
4,4,06_Eh,mexico,3,0,0.640427,1.23069,1.17937,1.28201,0.74,0.11069,0.12,1.19017
5,5,09_Oh,mexico,3,0,0.742069,1.35166,1.26416,1.43916,0.82,0.111661,0.12,1.19017
6,6,09_Oh,mexico,3,0,0.815991,1.43964,1.38465,1.49463,0.82,0.11964,0.12,1.19017
7,7,04_Ih,city,4,0,0.964397,1.61627,1.57496,1.65758,0.68,0.0962692,0.12,1.19017
8,8,03_Ee,city,4,0,1.01522,1.67675,1.60004,1.75347,0.86,0.116755,0.12,1.19017
9,9,03_Ee,city,4,0,1.08835,1.76379,1.71659,1.811,0.86,0.0837952,0.12,1.19017
10,10,04_Ih,is,5,0,1.19777,1.89402,1.86652,1.92152,0.22,0.0940205,0.12,1.19017
11,11,22_MBP,built,6,0,1.27334,1.98397,1.95647,2.01147,1,0.103967,0.12,1.19017
12,12,11_Oo,built,6,0,1.36349,2.09126,2.03314,2.14937,0.94,0.0912586,0.12,1.19017
13,13,09_Oh,on,7,0,1.5208,2.27848,2.25098,2.30598,0.82,0.118482,0.12,1.19017
14,14,09_Oh,top,8,0,1.68652,2.47572,2.4176,2.53384,0.82,0.115721,0.12,1.19017
15,15,22_MBP,top,8,0,1.7341,2.53235,2.50485,2.55985,1,0.0923467,0.12,1.19017
16,16,09_Oh,of,9,0,1.84383,2.66294,2.63544,2.69044,0.82,0.102944,0.12,1.19017
17,17,20_FV,of,9,0,1.86682,2.6903,2.6628,2.7178,1,0.0903037,0.12,1.19017
18,18,07_Aa,an,10,0,1.97905,2.82388,2.79638,2.85138,0.86,0.103882,0.12,1.19017
19,19,07_Aa,ancient,11,0,2.05568,2.91508,2.87377,2.95639,0.86,0.11508,0.12,1.19017
20,20,03_Ee,ancient,11,0,2.17963,3.05508,2.97836,3.13179,0.86,-0.771796,0.15,1.19017
21,21,07_Aa,lake,12,0,2.39268,3.31617,3.25805,3.37429,0.94,-0.510705,0.15,1.19017
