EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,04_Ih,EEE,did,0,0,0.0243161,0.0638298,0.108929,0.64,SimpleBudgetV1
1,11_Oo,OOO,you,1,0,0.0911854,0.145897,0.292981,1,SimpleBudgetV1
2,09_Oh,OOO,know,2,0,0.176292,0.215805,0.484546,0.82,SimpleBudgetV1
3,22_MBP,MBP,mexico,3,0,0.225471,0.25538,0.594226,1,SimpleBudgetV1
4,06_Eh,EEE,mexico,3,0,0.241672,0.276565,0.640427,0.74,SimpleBudgetV1
5,09_Oh,OOO,mexico,3,0,0.267842,0.332644,0.742069,0.82,SimpleBudgetV1
6,09_Oh,OOO,mexico,3,0,0.311459,0.348845,0.815991,0.82,SimpleBudgetV1
7,04_Ih,EEE,city,4,0,0.376155,0.40424,0.964397,0.68,SimpleBudgetV1
8,03_Ee,EEE,city,4,0,0.384681,0.436839,1.01522,0.86,SimpleBudgetV1
9,03_Ee,EEE,city,4,0,0.424301,0.456398,1.08835,0.86,SimpleBudgetV1
10,04_Ih,EEE,is,5,0,0.475319,0.493921,1.19777,0.22,SimpleBudgetV1
11,22_MBP,MBP,built,6,0,0.506079,0.524316,1.27334,1,SimpleBudgetV1
12,11_Oo,OOO,built,6,0,0.531915,0.571429,1.36349,0.94,SimpleBudgetV1
13,09_Oh,OOO,on,7,0,0.606018,0.62462,1.5208,0.82,SimpleBudgetV1
14,09_Oh,OOO,top,8,0,0.662614,0.702128,1.68652,0.82,SimpleBudgetV1
15,22_MBP,MBP,top,8,0,0.692502,0.71074,1.7341,1,SimpleBudgetV1
16,09_Oh,OOO,of,9,0,0.736717,0.755319,1.84383,0.82,SimpleBudgetV1
17,20_FV,FVS,of,9,0,0.748754,0.761884,1.86682,1,SimpleBudgetV1
18,07_Aa,AAA,an,10,0,0.791429,0.81003,1.97905,0.86,SimpleBudgetV1
19,07_Aa,AAA,ancient,11,0,0.81769,0.845775,2.05568,0.86,SimpleBudgetV1
20,03_Ee,EEE,ancient,11,0,0.855806,0.907964,2.17963,0.86,SimpleBudgetV1
21,07_Aa,AAA,lake,12,0,0.948328,0.987842,2.39268,0.94,SimpleBudgetV1
