EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,12_Ww-Oo-,WUH,why,0,0,0,0.0242377,0.0544214,1,SimpleBudgetV1
1,05_Ay,EEE,why,0,0,0.0289288,0.0648945,0.210663,0.84,SimpleBudgetV1
2,09_Oh,OOO,don't,1,0,0.103206,0.143862,0.554747,0.82,SimpleBudgetV1
3,03_Ee,EEE,scientists,2,0,0.162158,0.192244,0.795746,0.94,SimpleBudgetV1
4,14_ChJjSh,FVS,scientists,2,0,0.20613,0.231587,0.982815,0.682,SimpleBudgetV1
5,03_Ee,EEE,scientists,2,0,0.193401,0.253573,1.0036,0.86,SimpleBudgetV1
6,03_Ee,EEE,scientists,2,0,0.233901,0.268616,1.12831,0.86,SimpleBudgetV1
7,18_Uh,AAA,trust,3,0,0.297107,0.337764,1.42549,0.57,SimpleBudgetV1
8,07_Aa,AAA,atoms,4,0,0.346145,0.375043,1.6193,0.94,SimpleBudgetV1
9,07_Aa,AAA,atoms,4,0,0.383299,0.436966,1.84176,0.86,SimpleBudgetV1
10,22_MBP,MBP,atoms,4,0,0.410133,0.434902,1.89737,1,SimpleBudgetV1
11,22_MBP,MBP,because,5,1,0.494418,0.519187,2.27587,1,SimpleBudgetV1
12,07_Aa,AAA,because,5,1,0.529507,0.583174,2.49833,0.94,SimpleBudgetV1
13,24_Tongue_Th,FVS,they,6,1,0.599687,0.618452,2.73511,0.42,SimpleBudgetV1
14,03_Ee,EEE,they,6,1,0.624707,0.665364,2.89662,0.86,SimpleBudgetV1
15,22_MBP,MBP,make,7,1,0.67631,0.695074,3.0792,1,SimpleBudgetV1
16,07_Aa,AAA,make,7,1,0.702893,0.74355,3.24773,0.94,SimpleBudgetV1
17,18_Uh,AAA,up,8,1,0.781079,0.821736,3.59883,0.22,SimpleBudgetV1
18,22_MBP,MBP,up,8,1,0.805317,0.824081,3.65852,1,SimpleBudgetV1
19,20_FV,FVS,everything,9,1,0.839218,0.878999,3.85795,1,SimpleBudgetV1
20,24_Tongue_Th,FVS,everything,9,1,0.90552,0.945301,4.15568,0.42,SimpleBudgetV1
21,06_Eh,EEE,everything,9,1,0.887287,0.973479,4.17802,0.74,SimpleBudgetV1
22,04_Ih,EEE,everything,9,1,0.932041,0.985082,4.30455,0.735679,SimpleBudgetV1
