word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,the,1,report,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,report,2,covers,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,covers,3,cost,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,cost,4,quality,",",",",region_break,1,comma_with_lull,0.170000,0.170000,0.170000,0.170000,0,1
4,quality,5,safety,",",",",region_break,1,comma_with_lull,0.130000,0.130000,0.130000,0.130000,1,2
5,safety,6,speed,",",",",soft_pause,0,none,0.110000,0.110000,0.110000,0.110000,2,2
6,speed,7,staffing,",",",",region_break,1,comma_with_lull,0.130000,0.130000,0.130000,0.130000,2,3
7,staffing,8,training,",",",",region_break,1,comma_with_lull,0.150000,0.150000,0.150000,0.150000,3,4
8,training,9,delivery,",",",",soft_pause,0,none,0.100000,0.100000,0.100000,0.100000,4,4
9,delivery,10,and,",",",",soft_pause,0,none,0.050000,0.050000,0.000000,0.050000,4,4
10,and,11,customer,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
11,customer,12,support,,,none,0,none,0.000000,0.000000,0.000000,0.000000,4,4
