EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,ah,0,0,0.0235121,0.0617193,0.182673,0.86,SimpleBudgetV1
1,05_Ay,EEE,azerbaijan,1,1,0.121675,0.162175,0.608365,0.84,SimpleBudgetV1
2,22_MBP,MBP,azerbaijan,1,1,0.16529,0.202675,0.788644,1,SimpleBudgetV1
3,10_Or,OOO,azerbaijan,1,1,0.173079,0.216694,0.835383,0.24702,SimpleBudgetV1
4,05_Ay,EEE,azerbaijan,1,1,0.163733,0.244732,0.875445,0.84,SimpleBudgetV1
5,07_Aa,AAA,azerbaijan,1,1,0.221367,0.271212,1.05572,0.86,SimpleBudgetV1
6,04_Ih,EEE,it's,2,2,0.333578,0.371785,1.51178,0.64,SimpleBudgetV1
7,09_Oh,OOO,known,3,2,0.407054,0.445261,1.82673,0.82,SimpleBudgetV1
8,20_FV,FVS,for,4,2,0.457017,0.469713,1.98622,1,SimpleBudgetV1
9,10_Or,OOO,for,4,2,0.478707,0.496694,2.09054,0.36,SimpleBudgetV1
10,04_Ih,EEE,its,5,2,0.533431,0.571639,2.36845,0.630911,SimpleBudgetV1
11,22_MBP,MBP,mud,6,2,0.581925,0.599559,2.53223,1,SimpleBudgetV1
12,18_Uh,AAA,mud,6,2,0.606907,0.645114,2.68341,0.36,SimpleBudgetV1
13,20_FV,FVS,volcanoes,7,2,0.65687,0.688611,2.88372,1,SimpleBudgetV1
14,14_ChJjSh,FVS,volcanoes,7,2,0.71374,0.742836,3.12182,0.703,SimpleBudgetV1
15,07_Aa,AAA,volcanoes,7,2,0.699192,0.767965,3.1445,0.86,SimpleBudgetV1
16,07_Aa,AAA,volcanoes,7,2,0.745481,0.785158,3.28056,0.86,SimpleBudgetV1
17,11_Oo,OOO,quite,8,3,0.853049,0.891256,3.7385,0.94,SimpleBudgetV1
18,18_Uh,AAA,unique,9,3,0.897517,0.924673,3.90543,0.68,SimpleBudgetV1
19,11_Oo,OOO,unique,9,3,0.934048,0.984482,4.11191,0.94,SimpleBudgetV1
20,11_Oo,OOO,unique,9,3,0.968317,0.999353,4.21723,0.94,SimpleBudgetV1
