start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.580000,0.610000,HH,HH,what,1.0,0,0,-1,HH,0,mfa_textgrid_phone
0.610000,0.710000,W,W,what,1.0,0,0,-1,W,1,mfa_textgrid_phone
0.710000,0.790000,AH1,AH1,what,1.0,0,0,-1,AH1,2,mfa_textgrid_phone
0.790000,0.850000,T,T,what,1.0,0,0,-1,T,3,mfa_textgrid_phone
0.850000,0.880000,W,W,would,1.0,1,0,-1,W,0,mfa_textgrid_phone
0.880000,0.950000,UH1,UH1,would,1.0,1,0,-1,UH1,1,mfa_textgrid_phone
0.950000,0.990000,D,D,would,1.0,1,0,-1,D,2,mfa_textgrid_phone
0.990000,1.130000,HH,HH,happen,1.0,2,0,-1,HH,0,mfa_textgrid_phone
1.130000,1.230000,AE1,AE1,happen,1.0,2,0,-1,AE1,1,mfa_textgrid_phone
1.230000,1.340000,P,P,happen,1.0,2,0,-1,P,2,mfa_textgrid_phone
1.340000,1.470000,AH0,AH0,happen,1.0,2,0,-1,AH0,3,mfa_textgrid_phone
1.470000,1.590000,N,N,happen,1.0,2,0,-1,N,4,mfa_textgrid_phone
1.640000,1.700000,IH1,IH1,if,1.0,3,0,-1,IH1,0,mfa_textgrid_phone
1.700000,1.800000,F,F,if,1.0,3,0,-1,F,1,mfa_textgrid_phone
1.800000,1.840000,W,W,we,1.0,4,0,-1,W,0,mfa_textgrid_phone
1.840000,1.990000,IY1,IY1,we,1.0,4,0,-1,IY1,1,mfa_textgrid_phone
2.030000,2.160000,OW1,OW1,opened,1.0,5,0,-1,OW1,0,mfa_textgrid_phone
2.160000,2.230000,P,P,opened,1.0,5,0,-1,P,1,mfa_textgrid_phone
2.230000,2.310000,AH0,AH0,opened,1.0,5,0,-1,AH0,2,mfa_textgrid_phone
2.310000,2.370000,N,N,opened,1.0,5,0,-1,N,3,mfa_textgrid_phone
2.370000,2.570000,D,D,opened,1.0,5,0,-1,D,4,mfa_textgrid_phone
2.570000,2.620000,B,B,both,1.0,6,0,-1,B,0,mfa_textgrid_phone
2.620000,2.770000,OW1,OW1,both,1.0,6,0,-1,OW1,1,mfa_textgrid_phone
2.770000,2.870000,TH,TH,both,1.0,6,0,-1,TH,2,mfa_textgrid_phone
2.870000,2.960000,W,W,windows,1.0,7,0,-1,W,0,mfa_textgrid_phone
2.960000,3.030000,IH1,IH1,windows,1.0,7,0,-1,IH1,1,mfa_textgrid_phone
3.030000,3.100000,N,N,windows,1.0,7,0,-1,N,2,mfa_textgrid_phone
3.100000,3.150000,D,D,windows,1.0,7,0,-1,D,3,mfa_textgrid_phone
3.150000,3.310000,OW0,OW0,windows,1.0,7,0,-1,OW0,4,mfa_textgrid_phone
3.310000,3.530000,Z,Z,windows,1.0,7,0,-1,Z,5,mfa_textgrid_phone
