start,end,phone,word,confidence,word_index,speech_region_index,phone_index,phrase_index,sentence_index,alignment_reason
0.040000,0.080000,HH,what,1.0,0,0,0,0,-1,mfa_textgrid_phone
0.080000,0.240000,W,what,1.0,0,0,1,0,-1,mfa_textgrid_phone
0.240000,0.300000,AH1,what,1.0,0,0,2,0,-1,mfa_textgrid_phone
0.300000,0.370000,T,what,1.0,0,0,3,0,-1,mfa_textgrid_phone
0.370000,0.450000,K,kind,1.0,1,0,0,0,-1,mfa_textgrid_phone
0.450000,0.570000,AY1,kind,1.0,1,0,1,0,-1,mfa_textgrid_phone
0.570000,0.600000,N,kind,1.0,1,0,2,0,-1,mfa_textgrid_phone
0.600000,0.640000,D,kind,1.0,1,0,3,0,-1,mfa_textgrid_phone
0.640000,0.670000,AH0,of,1.0,2,0,0,0,-1,mfa_textgrid_phone
0.670000,0.730000,V,of,1.0,2,0,1,0,-1,mfa_textgrid_phone
0.730000,0.870000,S,sandwich,1.0,3,0,0,0,-1,mfa_textgrid_phone
0.870000,1.010000,AE1,sandwich,1.0,3,0,1,0,-1,mfa_textgrid_phone
1.010000,1.050000,N,sandwich,1.0,3,0,2,0,-1,mfa_textgrid_phone
1.050000,1.090000,D,sandwich,1.0,3,0,3,0,-1,mfa_textgrid_phone
1.090000,1.160000,W,sandwich,1.0,3,0,4,0,-1,mfa_textgrid_phone
1.160000,1.220000,IH0,sandwich,1.0,3,0,5,0,-1,mfa_textgrid_phone
1.220000,1.350000,CH,sandwich,1.0,3,0,6,0,-1,mfa_textgrid_phone
1.350000,1.430000,D,do,1.0,4,0,0,0,-1,mfa_textgrid_phone
1.430000,1.470000,UW1,do,1.0,4,0,1,0,-1,mfa_textgrid_phone
1.470000,1.570000,Y,you,1.0,5,0,0,0,-1,mfa_textgrid_phone
1.570000,1.650000,UW1,you,1.0,5,0,1,0,-1,mfa_textgrid_phone
1.650000,1.770000,F,fancy,1.0,6,0,0,0,-1,mfa_textgrid_phone
1.770000,1.900000,AE1,fancy,1.0,6,0,1,0,-1,mfa_textgrid_phone
1.900000,1.950000,N,fancy,1.0,6,0,2,0,-1,mfa_textgrid_phone
1.950000,2.050000,S,fancy,1.0,6,0,3,0,-1,mfa_textgrid_phone
2.050000,2.220000,IY0,fancy,1.0,6,0,4,0,-1,mfa_textgrid_phone
