EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,22_MBP,MBP,martin,0,0,0,0.0114106,0.0616502,1,SimpleBudgetV1
1,07_Aa,AAA,martin,0,0,0.0165973,0.0435678,0.325064,0.86,SimpleBudgetV1
2,04_Ih,EEE,martin,0,0,0.0306012,0.0471984,0.420342,0.72,SimpleBudgetV1
3,04_Ih,EEE,is,1,0,0.063275,0.0732751,0.737764,0.54,SimpleBudgetV1
4,09_Oh,OOO,not,2,0,0.0927309,0.113163,1.11242,0.82,SimpleBudgetV1
5,07_Aa,AAA,a,3,0,0.130859,0.140859,1.46806,0.86,SimpleBudgetV1
6,09_Oh,OOO,country,4,0,0.164338,0.191308,1.92152,0.82,SimpleBudgetV1
7,03_Ee,EEE,country,4,0,0.187159,0.203756,2.11207,0.94,SimpleBudgetV1
8,22_MBP,MBP,but,5,1,0.219047,0.229047,2.421,1,SimpleBudgetV1
9,18_Uh,AAA,but,5,1,0.232627,0.242627,2.56774,0.272001,SimpleBudgetV1
10,07_Aa,AAA,a,6,1,0.260918,0.270918,2.87344,0.86,SimpleBudgetV1
11,07_Aa,AAA,name,7,1,0.290373,0.310806,3.2481,0.86,SimpleBudgetV1
12,22_MBP,MBP,name,7,1,0.297358,0.307358,3.2672,1,SimpleBudgetV1
13,22_MBP,MBP,perhaps,8,2,0.337666,0.350114,3.71599,1,SimpleBudgetV1
14,07_Aa,AAA,perhaps,8,2,0.355301,0.382271,3.98501,0.94,SimpleBudgetV1
15,11_Oo,OOO,you,9,2,0.398428,0.426719,4.45817,1,SimpleBudgetV1
16,22_MBP,MBP,meant,10,2,0.428792,0.438792,4.68745,1,SimpleBudgetV1
17,03_Ee,EEE,meant,10,2,0.442436,0.462868,4.89125,0.86,SimpleBudgetV1
18,22_MBP,MBP,martinique,11,2,0.467741,0.484715,5.14601,1,SimpleBudgetV1
19,24_Tongue_Th,FVS,martinique,11,2,0.498153,0.513713,5.46699,0.42,SimpleBudgetV1
20,11_Oo,OOO,martinique,11,2,0.491788,0.528566,5.51285,0.94,SimpleBudgetV1
21,04_Ih,EEE,it's,12,3,0.574067,0.594499,6.31362,0.64,SimpleBudgetV1
22,09_Oh,OOO,known,13,3,0.61336,0.633792,6.73821,0.82,SimpleBudgetV1
23,20_FV,FVS,for,14,3,0.638474,0.648474,6.95322,1,SimpleBudgetV1
24,10_Or,OOO,for,14,3,0.651487,0.661487,7.09385,0.36,SimpleBudgetV1
25,04_Ih,EEE,its,15,3,0.680943,0.701375,7.4685,0.64,SimpleBudgetV1
26,22_MBP,MBP,beautiful,16,3,0.706248,0.723222,7.72325,1,SimpleBudgetV1
27,03_Ee,EEE,beautiful,16,3,0.717407,0.73721,7.85912,0.86,SimpleBudgetV1
28,03_Ee,EEE,beautiful,16,3,0.730295,0.767073,8.0901,0.86,SimpleBudgetV1
29,20_FV,FVS,beautiful,16,3,0.750256,0.76723,8.19879,1,SimpleBudgetV1
30,22_MBP,MBP,beaches,17,3,0.777352,0.7898,8.46713,1,SimpleBudgetV1
31,14_ChJjSh,FVS,beaches,17,3,0.798839,0.811287,8.69932,0.682,SimpleBudgetV1
32,03_Ee,EEE,beaches,17,3,0.794986,0.821957,8.73615,0.86,SimpleBudgetV1
33,06_Eh,EEE,beaches,17,3,0.810843,0.82744,8.85144,0.74,SimpleBudgetV1
34,07_Aa,AAA,and,18,3,0.841664,0.851664,9.14885,0.86,SimpleBudgetV1
35,20_FV,FVS,volcanic,19,3,0.858546,0.875521,9.36896,1,SimpleBudgetV1
36,07_Aa,AAA,volcanic,19,3,0.881179,0.917957,9.72052,0.94,SimpleBudgetV1
37,07_Aa,AAA,landscapes,20,3,0.932809,0.951198,10.1791,0.94,SimpleBudgetV1
38,14_ChJjSh,FVS,landscapes,20,3,0.959686,0.975246,10.4542,0.682,SimpleBudgetV1
39,07_Aa,AAA,landscapes,20,3,0.951906,0.988684,10.4848,0.86,SimpleBudgetV1
40,22_MBP,MBP,landscapes,20,3,0.973831,0.990806,10.6147,1,SimpleBudgetV1
