EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,07_Aa,AAA,got,0,0,0.0239501,0.0598753,0.0850316,0.86,SimpleBudgetV1
1,04_Ih,EEE,it,1,0,0.10553,0.130977,0.239911,0.517805,SimpleBudgetV1
2,22_MBP,MBP,spicy,2,1,0.231559,0.264491,0.503188,1,SimpleBudgetV1
3,03_Ee,EEE,spicy,2,1,0.250769,0.322121,0.581134,0.86,SimpleBudgetV1
4,03_Ee,EEE,spicy,2,1,0.308399,0.352308,0.670214,0.86,SimpleBudgetV1
5,04_Ih,EEE,it,3,1,0.374761,0.400208,0.786121,0.417756,SimpleBudgetV1
6,04_Ih,EEE,is,4,1,0.449605,0.475052,0.937963,0.268891,SimpleBudgetV1
7,24_Tongue_Th,FVS,then,5,1,0.493763,0.518711,1.02704,0.42,SimpleBudgetV1
8,06_Eh,EEE,then,5,1,0.527027,0.581081,1.12405,0.74,SimpleBudgetV1
9,09_Oh,OOO,coming,6,2,0.669979,0.708399,1.39821,0.82,SimpleBudgetV1
10,22_MBP,MBP,coming,6,2,0.695593,0.728524,1.44461,1,SimpleBudgetV1
11,04_Ih,EEE,coming,6,2,0.698794,0.770146,1.49008,0.22,SimpleBudgetV1
12,04_Ih,EEE,right,7,2,0.825364,0.879418,1.72931,0.64,SimpleBudgetV1
13,18_Uh,AAA,up,8,2,0.929314,0.983368,1.94021,0.22,SimpleBudgetV1
14,22_MBP,MBP,up,8,2,0.961538,0.986486,1.97606,1,SimpleBudgetV1
