PlaybackSec,EventIndex,PoseID,SourceWord,CommittedCenterSec,SubmittedWeight,SourceStrength
1.05,0,06_Eh,serbia,1.07314,0.359246,0.74
1.06667,0,06_Eh,serbia,1.07314,0.74,0.74
1.08333,0,06_Eh,serbia,1.07314,0.74,0.74
1.1,0,06_Eh,serbia,1.07314,0.704686,0.74
1.1,1,07_Aa,serbia,1.17482,0.0124123,0.86
1.11667,0,06_Eh,serbia,1.07314,0.469828,0.74
1.11667,1,07_Aa,serbia,1.17482,0.217658,0.86
1.13333,0,06_Eh,serbia,1.07314,0.153787,0.74
1.13333,1,07_Aa,serbia,1.17482,0.590576,0.86
1.13333,2,22_MBP,serbia,1.18482,0.127097,1
1.15,0,06_Eh,serbia,1.07314,0.00202901,0.74
1.15,1,07_Aa,serbia,1.17482,0.350578,0.86
1.15,2,22_MBP,serbia,1.18482,0.999614,1
1.16667,1,07_Aa,serbia,1.17482,0.3612,0.86
1.16667,2,22_MBP,serbia,1.18482,1,1
1.18333,1,07_Aa,serbia,1.17482,0.3612,0.86
1.18333,2,22_MBP,serbia,1.18482,1,1
1.2,1,07_Aa,serbia,1.17482,0.263285,0.86
1.2,2,22_MBP,serbia,1.18482,1,1
1.21667,1,07_Aa,serbia,1.17482,0.0012046,0.86
1.21667,2,22_MBP,serbia,1.18482,1,1
1.23333,2,22_MBP,serbia,1.18482,0.818648,1
1.23333,3,07_Aa,serbia,1.25289,0.766391,0.86
1.25,2,22_MBP,serbia,1.18482,0.19974,1
1.25,3,07_Aa,serbia,1.25289,0.86,0.86
1.26667,3,07_Aa,serbia,1.25289,0.86,0.86
1.28333,3,07_Aa,serbia,1.25289,0.83151,0.86
1.3,3,07_Aa,serbia,1.25289,0.68729,0.86
1.31667,3,07_Aa,serbia,1.25289,0.443159,0.86
1.33333,3,07_Aa,serbia,1.25289,0.193628,0.86
1.35,3,07_Aa,serbia,1.25289,0.0369273,0.86
1.35,4,04_Ih,is,1.40173,0.0403815,0.22
1.36667,4,04_Ih,is,1.40173,0.151076,0.22
1.38333,4,04_Ih,is,1.40173,0.217519,0.22
1.4,4,04_Ih,is,1.40173,0.22,0.22
1.41667,4,04_Ih,is,1.40173,0.219849,0.22
1.43333,4,04_Ih,is,1.40173,0.189935,0.22
1.43333,5,12_Ww-Oo-,where,1.505,0.11914,1
1.45,4,04_Ih,is,1.40173,0.103191,0.22
1.45,5,12_Ww-Oo-,where,1.505,0.503009,1
1.46667,4,04_Ih,is,1.40173,0.0218893,0.22
1.46667,5,12_Ww-Oo-,where,1.505,0.884472,1
1.48333,5,12_Ww-Oo-,where,1.505,0.999871,1
1.5,5,12_Ww-Oo-,where,1.505,1,1
1.51667,5,12_Ww-Oo-,where,1.505,1,1
1.53333,5,12_Ww-Oo-,where,1.505,0.985911,1
1.53333,6,06_Eh,where,1.60771,0.0148763,0.74
1.55,5,12_Ww-Oo-,where,1.505,0.752383,1
1.55,6,06_Eh,where,1.60771,0.202609,0.74
1.56667,5,12_Ww-Oo-,where,1.505,0.323403,1
1.56667,6,06_Eh,where,1.60771,0.521239,0.74
1.58333,5,12_Ww-Oo-,where,1.505,0.0344326,1
1.58333,6,06_Eh,where,1.60771,0.720805,0.74
1.6,6,06_Eh,where,1.60771,0.74,0.74
1.61667,6,06_Eh,where,1.60771,0.74,0.74
1.63333,6,06_Eh,where,1.60771,0.724152,0.74
1.65,6,06_Eh,where,1.60771,0.580096,0.74
1.66667,6,06_Eh,where,1.60771,0.319738,0.74
1.68333,6,06_Eh,where,1.60771,0.088599,0.74
1.68333,7,24_Tongue_Th,the,1.73097,0.00079303,0.42
1.7,6,06_Eh,where,1.60771,0.00191704,0.74
1.7,7,24_Tongue_Th,the,1.73097,0.190968,0.42
1.71667,7,24_Tongue_Th,the,1.73097,0.415583,0.42
1.73333,7,24_Tongue_Th,the,1.73097,0.42,0.42
1.75,7,24_Tongue_Th,the,1.73097,0.404733,0.42
1.75,8,06_Eh,the,1.80996,0.0177118,0.74
1.76667,7,24_Tongue_Th,the,1.73097,0.226985,0.42
1.76667,8,06_Eh,the,1.80996,0.307358,0.74
1.78333,7,24_Tongue_Th,the,1.73097,0.0281355,0.42
1.78333,8,06_Eh,the,1.80996,0.674543,0.74
1.8,8,06_Eh,the,1.80996,0.74,0.74
1.81667,8,06_Eh,the,1.80996,0.74,0.74
1.83333,8,06_Eh,the,1.80996,0.720321,0.74
1.85,8,06_Eh,the,1.80996,0.483436,0.74
1.85,9,20_FV,first,1.90184,0.216293,1
1.86667,8,06_Eh,the,1.80996,0.0922931,0.74
1.86667,9,20_FV,first,1.90184,0.965,1
1.88333,8,06_Eh,the,1.80996,0.000558347,0.74
1.88333,9,20_FV,first,1.90184,1,1
1.9,9,20_FV,first,1.90184,1,1
1.91667,9,20_FV,first,1.90184,1,1
1.93333,9,20_FV,first,1.90184,0.998986,1
1.95,9,20_FV,first,1.90184,0.867162,1
1.95,10,04_Ih,first,2.00923,0.0138339,0.290883
1.96667,9,20_FV,first,1.90184,0.491994,1
1.96667,10,04_Ih,first,2.00923,0.130801,0.290883
1.98333,9,20_FV,first,1.90184,0.122804,1
1.98333,10,04_Ih,first,2.00923,0.263892,0.290883
2,9,20_FV,first,1.90184,0.000568569,1
2,10,04_Ih,first,2.00923,0.290883,0.290883
2.01667,10,04_Ih,first,2.00923,0.290883,0.290883
2.03333,10,04_Ih,first,2.00923,0.282381,0.290883
2.05,10,04_Ih,first,2.00923,0.21374,0.290883
2.05,11,06_Eh,ever,2.14579,0.00487993,0.74
2.06667,10,04_Ih,first,2.00923,0.101223,0.290883
2.06667,11,06_Eh,ever,2.14579,0.0986618,0.74
2.08333,10,04_Ih,first,2.00923,0.0177003,0.290883
2.08333,11,06_Eh,ever,2.14579,0.316947,0.74
2.1,11,06_Eh,ever,2.14579,0.562281,0.74
2.11667,11,06_Eh,ever,2.14579,0.713153,0.74
2.13333,11,06_Eh,ever,2.14579,0.74,0.74
2.15,11,06_Eh,ever,2.14579,0.74,0.74
2.16667,11,06_Eh,ever,2.14579,0.726372,0.74
2.16667,12,20_FV,ever,2.22282,0.0725867,1
2.18333,11,06_Eh,ever,2.14579,0.439622,0.74
2.18333,12,20_FV,ever,2.22282,0.810689,1
2.2,11,06_Eh,ever,2.14579,0.0418982,0.74
2.2,12,20_FV,ever,2.22282,1,1
2.21667,12,20_FV,ever,2.22282,1,1
2.23333,12,20_FV,ever,2.22282,1,1
2.25,12,20_FV,ever,2.22282,1,1
2.26667,12,20_FV,ever,2.22282,0.734855,1
2.26667,13,06_Eh,ever,2.28599,0.652567,0.74
2.28333,12,20_FV,ever,2.22282,0.0964128,1
2.28333,13,06_Eh,ever,2.28599,0.74,0.74
2.3,13,06_Eh,ever,2.28599,0.74,0.74
2.31667,13,06_Eh,ever,2.28599,0.720705,0.74
2.33333,13,06_Eh,ever,2.28599,0.621563,0.74
2.35,13,06_Eh,ever,2.28599,0.443654,0.74
2.36667,13,06_Eh,ever,2.28599,0.240915,0.74
2.38333,13,06_Eh,ever,2.28599,0.081256,0.74
2.4,13,06_Eh,ever,2.28599,0.00768502,0.74
2.41667,14,22_MBP,basketball,2.45743,0.985,1
2.43333,14,22_MBP,basketball,2.45743,1,1
2.45,14,22_MBP,basketball,2.45743,1,1
2.46667,14,22_MBP,basketball,2.45743,1,1
2.48333,14,22_MBP,basketball,2.45743,1,1
2.5,14,22_MBP,basketball,2.45743,0.985,1
2.5,15,07_Aa,basketball,2.59743,0.00140225,0.94
2.51666,14,22_MBP,basketball,2.45743,0.712488,1
2.51666,15,07_Aa,basketball,2.59743,0.105619,0.94
2.53333,14,22_MBP,basketball,2.45743,0.259014,1
2.53333,15,07_Aa,basketball,2.59743,0.371079,0.94
2.55,14,22_MBP,basketball,2.45743,0.0119559,1
2.55,15,07_Aa,basketball,2.59743,0.686826,0.94
2.56666,15,07_Aa,basketball,2.59743,0.894979,0.94
2.58333,15,07_Aa,basketball,2.59743,0.940001,0.94
2.6,15,07_Aa,basketball,2.59743,0.94,0.94
2.61666,15,07_Aa,basketball,2.59743,0.939966,0.94
2.63333,15,07_Aa,basketball,2.59743,0.937723,0.94
2.65,15,07_Aa,basketball,2.59743,0.928505,0.94
2.66666,15,07_Aa,basketball,2.59743,0.908874,0.94
2.68333,15,07_Aa,basketball,2.59743,0.876905,0.94
2.7,15,07_Aa,basketball,2.59743,0.831989,0.94
2.71666,15,07_Aa,basketball,2.59743,0.774646,0.94
2.73333,15,07_Aa,basketball,2.59743,0.70633,0.94
2.75,15,07_Aa,basketball,2.59743,0.629243,0.94
2.76666,15,07_Aa,basketball,2.59743,0.546136,0.94
2.78333,15,07_Aa,basketball,2.59743,0.460124,0.94
2.8,15,07_Aa,basketball,2.59743,0.3948,0.94
2.81666,15,07_Aa,basketball,2.59743,0.3948,0.94
2.83333,15,07_Aa,basketball,2.59743,0.3948,0.94
2.85,15,07_Aa,basketball,2.59743,0.3948,0.94
2.86666,15,07_Aa,basketball,2.59743,0.3948,0.94
2.88333,15,07_Aa,basketball,2.59743,0.0546462,0.94
2.9,15,07_Aa,basketball,2.59743,0.0255966,0.94
2.91666,15,07_Aa,basketball,2.59743,0.00856814,0.94
2.93333,15,07_Aa,basketball,2.59743,0.00130647,0.94
2.96666,16,07_Aa,game,2.99339,0.1325,0.86
2.98333,16,07_Aa,game,2.99339,0.86,0.86
3,16,07_Aa,game,2.99339,0.86,0.86
3.01666,16,07_Aa,game,2.99339,0.82399,0.86
3.01666,17,22_MBP,game,3.07039,0.0946342,1
3.03333,16,07_Aa,game,2.99339,0.187101,0.86
3.03333,17,22_MBP,game,3.07039,0.986471,1
3.05,16,07_Aa,game,2.99339,0.0172958,0.86
3.05,17,22_MBP,game,3.07039,1,1
3.06666,17,22_MBP,game,3.07039,1,1
3.08333,17,22_MBP,game,3.07039,1,1
3.1,17,22_MBP,game,3.07039,1,1
3.11666,17,22_MBP,game,3.07039,0.95227,1
3.11666,18,12_Ww-Oo-,was,3.21682,0.0541692,1
3.13333,17,22_MBP,game,3.07039,0.614111,1
3.13333,18,12_Ww-Oo-,was,3.21682,0.254743,1
3.15,17,22_MBP,game,3.07039,0.175122,1
3.15,18,12_Ww-Oo-,was,3.21682,0.555727,1
3.16666,17,22_MBP,game,3.07039,0.00164807,1
3.16666,18,12_Ww-Oo-,was,3.21682,0.833164,1
3.18333,18,12_Ww-Oo-,was,3.21682,0.979929,1
3.2,18,12_Ww-Oo-,was,3.21682,1,1
3.21666,18,12_Ww-Oo-,was,3.21682,1,1
3.23333,18,12_Ww-Oo-,was,3.21682,1,1
3.23333,19,07_Aa,was,3.29523,0.00772594,0.86
3.25,18,12_Ww-Oo-,was,3.21682,0.899403,1
3.25,19,07_Aa,was,3.29523,0.294506,0.86
3.26666,18,12_Ww-Oo-,was,3.21682,0.388932,1
3.26666,19,07_Aa,was,3.29523,0.74875,0.86
3.28333,18,12_Ww-Oo-,was,3.21682,0.0170035,1
3.28333,19,07_Aa,was,3.29523,0.86,0.86
3.3,19,07_Aa,was,3.29523,0.86,0.86
