EventIndex,PoseID,Viseme,SourceWord,WordIndex,PhraseIndex,StartNorm,EndNorm,TextCenterSec,Strength,Generator
0,06_Eh,EEE,sure,0,0,0.0385078,0.101083,0.157162,0.74,SimpleBudgetV1
1,24_Tongue_Th,FVS,thing,1,0,0.120337,0.149218,0.303486,0.42,SimpleBudgetV1
2,04_Ih,EEE,thing,1,0,0.158845,0.22142,0.428132,0.38,SimpleBudgetV1
3,07_Aa,AAA,how,2,1,0.367028,0.386282,0.848135,0.86,SimpleBudgetV1
4,11_Oo,OOO,how,2,1,0.369434,0.422383,0.89149,0.94,SimpleBudgetV1
5,07_Aa,AAA,can,3,1,0.46272,0.492178,1.0751,0.86,SimpleBudgetV1
6,05_Ay,EEE,i,4,1,0.541564,0.583153,1.26629,0.84,SimpleBudgetV1
7,06_Eh,EEE,help,5,1,0.638989,0.701564,1.5093,0.74,SimpleBudgetV1
8,22_MBP,MBP,help,5,1,0.691336,0.720217,1.58924,1,SimpleBudgetV1
9,11_Oo,OOO,you,6,1,0.744886,0.831528,1.77485,1,SimpleBudgetV1
10,11_Oo,OOO,today,7,1,0.871336,0.918989,2.01569,1,SimpleBudgetV1
11,05_Ay,EEE,today,7,1,0.931697,0.998412,2.17307,0.84,SimpleBudgetV1
