word_index,word,next_word_index,next_word,mark,mark_sequence,pause_class,split_applied,split_reason,direct_word_gap_seconds,phone_gap_seconds,wave_silence_seconds,acoustic_gap_seconds,speech_region_index_before,speech_region_index_after
0,just,1,had,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
1,had,2,a,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
2,a,3,rough,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
3,rough,4,customer,,,none,0,none,0.000000,0.000000,0.000000,0.000000,0,0
4,customer,5,how,.,.,region_break,1,hard_punctuation_with_lull,0.220000,0.220000,0.220000,0.220000,0,1
5,how,6,about,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
6,about,7,you,,,none,0,none,0.000000,0.000000,0.000000,0.000000,1,1
7,you,8,anything,?,?,region_break,1,hard_punctuation_with_lull,0.300000,0.300000,0.300000,0.300000,1,2
8,anything,9,good,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
9,good,10,today,,,none,0,none,0.000000,0.000000,0.000000,0.000000,2,2
