start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.400000,0.440000,DH,DH,the,1.0,0,0,-1,DH,0,mfa_textgrid_phone
0.440000,0.480000,AH0,AH0,the,1.0,0,0,-1,AH0,1,mfa_textgrid_phone
0.480000,0.580000,P,P,package,1.0,1,0,-1,P,0,mfa_textgrid_phone
0.580000,0.700000,AE1,AE1,package,1.0,1,0,-1,AE1,1,mfa_textgrid_phone
0.700000,0.770000,K,K,package,1.0,1,0,-1,K,2,mfa_textgrid_phone
0.770000,0.840000,AH0,AH0,package,1.0,1,0,-1,AH0,3,mfa_textgrid_phone
0.840000,0.920000,JH,JH,package,1.0,1,0,-1,JH,4,mfa_textgrid_phone
0.920000,1.050000,ER0,ER0,arrived,1.0,2,0,-1,ER0,0,mfa_textgrid_phone
1.050000,1.210000,AY1,AY1,arrived,1.0,2,0,-1,AY1,1,mfa_textgrid_phone
1.210000,1.270000,V,V,arrived,1.0,2,0,-1,V,2,mfa_textgrid_phone
1.270000,1.310000,D,D,arrived,1.0,2,0,-1,D,3,mfa_textgrid_phone
1.310000,1.470000,S,S,safely,1.0,3,0,-1,S,0,mfa_textgrid_phone
1.470000,1.570000,EY1,EY1,safely,1.0,3,0,-1,EY1,1,mfa_textgrid_phone
1.570000,1.700000,F,F,safely,1.0,3,0,-1,F,2,mfa_textgrid_phone
1.700000,1.760000,L,L,safely,1.0,3,0,-1,L,3,mfa_textgrid_phone
1.760000,2.000000,IY0,IY0,safely,1.0,3,0,-1,IY0,4,mfa_textgrid_phone
2.320000,2.390000,IH1,IH1,its,1.0,4,1,-1,IH1,0,mfa_textgrid_phone
2.390000,2.450000,T,T,its,1.0,4,1,-1,T,1,mfa_textgrid_phone
2.450000,2.490000,S,S,its,1.0,4,1,-1,S,2,mfa_textgrid_phone
2.490000,2.660000,K,K,corners,1.0,5,1,-1,K,0,mfa_textgrid_phone
2.660000,2.700000,AO1,AO1,corners,1.0,5,1,-1,AO1,1,mfa_textgrid_phone
2.700000,2.780000,R,R,corners,1.0,5,1,-1,R,2,mfa_textgrid_phone
2.780000,2.830000,N,N,corners,1.0,5,1,-1,N,3,mfa_textgrid_phone
2.830000,2.950000,ER0,ER0,corners,1.0,5,1,-1,ER0,4,mfa_textgrid_phone
2.950000,3.060000,Z,Z,corners,1.0,5,1,-1,Z,5,mfa_textgrid_phone
3.060000,3.100000,W,W,were,1.0,6,1,-1,W,0,mfa_textgrid_phone
3.100000,3.160000,ER0,ER0,were,1.0,6,1,-1,ER0,1,mfa_textgrid_phone
3.160000,3.280000,B,B,bent,1.0,7,1,-1,B,0,mfa_textgrid_phone
3.280000,3.390000,EH1,EH1,bent,1.0,7,1,-1,EH1,1,mfa_textgrid_phone
3.390000,3.460000,N,N,bent,1.0,7,1,-1,N,2,mfa_textgrid_phone
3.460000,3.620000,T,T,bent,1.0,7,1,-1,T,3,mfa_textgrid_phone
3.960000,4.000000,B,B,but,1.0,8,2,-1,B,0,mfa_textgrid_phone
4.000000,4.040000,AH1,AH1,but,1.0,8,2,-1,AH1,1,mfa_textgrid_phone
4.040000,4.090000,T,T,but,1.0,8,2,-1,T,2,mfa_textgrid_phone
4.090000,4.210000,N,N,nothing,1.0,9,2,-1,N,0,mfa_textgrid_phone
4.210000,4.300000,AH1,AH1,nothing,1.0,9,2,-1,AH1,1,mfa_textgrid_phone
4.300000,4.400000,TH,TH,nothing,1.0,9,2,-1,TH,2,mfa_textgrid_phone
4.400000,4.450000,IH0,IH0,nothing,1.0,9,2,-1,IH0,3,mfa_textgrid_phone
4.450000,4.520000,NG,NG,nothing,1.0,9,2,-1,NG,4,mfa_textgrid_phone
4.520000,4.610000,IH0,IH0,inside,1.0,10,2,-1,IH0,0,mfa_textgrid_phone
4.610000,4.670000,N,N,inside,1.0,10,2,-1,N,1,mfa_textgrid_phone
4.670000,4.770000,S,S,inside,1.0,10,2,-1,S,2,mfa_textgrid_phone
4.770000,4.930000,AY1,AY1,inside,1.0,10,2,-1,AY1,3,mfa_textgrid_phone
4.930000,4.980000,D,D,inside,1.0,10,2,-1,D,4,mfa_textgrid_phone
4.980000,5.020000,W,W,was,1.0,11,2,-1,W,0,mfa_textgrid_phone
5.020000,5.070000,AH0,AH0,was,1.0,11,2,-1,AH0,1,mfa_textgrid_phone
5.070000,5.140000,Z,Z,was,1.0,11,2,-1,Z,2,mfa_textgrid_phone
5.140000,5.220000,D,D,damaged,1.0,12,2,-1,D,0,mfa_textgrid_phone
5.220000,5.340000,AE1,AE1,damaged,1.0,12,2,-1,AE1,1,mfa_textgrid_phone
5.340000,5.400000,M,M,damaged,1.0,12,2,-1,M,2,mfa_textgrid_phone
5.400000,5.490000,IH0,IH0,damaged,1.0,12,2,-1,IH0,3,mfa_textgrid_phone
5.490000,5.670000,JH,JH,damaged,1.0,12,2,-1,JH,4,mfa_textgrid_phone
5.670000,5.780000,D,D,damaged,1.0,12,2,-1,D,5,mfa_textgrid_phone
