start,end,pose,phone,word,confidence,word_index,speech_region_index,sentence_index,source_phone,source_phone_index,alignment_reason
0.000000,0.030000,HH,HH,hello,1.0,0,0,-1,HH,0,mfa_textgrid_phone
0.030000,0.110000,EH0,EH0,hello,1.0,0,0,-1,EH0,1,mfa_textgrid_phone
0.110000,0.220000,L,L,hello,1.0,0,0,-1,L,2,mfa_textgrid_phone
0.220000,0.670000,OW1,OW1,hello,1.0,0,0,-1,OW1,3,mfa_textgrid_phone
0.820000,0.980000,AY1,AY1,i'm,1.0,1,1,-1,AY1,0,mfa_textgrid_phone
0.980000,1.060000,M,M,i'm,1.0,1,1,-1,M,1,mfa_textgrid_phone
1.060000,1.170000,L,L,lana,1.0,2,1,-1,L,0,mfa_textgrid_phone
1.170000,1.310000,AE1,AE1,lana,1.0,2,1,-1,AE1,1,mfa_textgrid_phone
1.310000,1.370000,N,N,lana,1.0,2,1,-1,N,2,mfa_textgrid_phone
1.370000,1.660000,AH0,AH0,lana,1.0,2,1,-1,AH0,3,mfa_textgrid_phone
1.890000,1.990000,N,N,nice,1.0,3,2,-1,N,0,mfa_textgrid_phone
1.990000,2.110000,AY1,AY1,nice,1.0,3,2,-1,AY1,1,mfa_textgrid_phone
2.110000,2.230000,S,S,nice,1.0,3,2,-1,S,2,mfa_textgrid_phone
2.230000,2.310000,T,T,to,1.0,4,2,-1,T,0,mfa_textgrid_phone
2.310000,2.350000,IH0,IH0,to,1.0,4,2,-1,IH0,1,mfa_textgrid_phone
2.350000,2.450000,M,M,meet,1.0,5,2,-1,M,0,mfa_textgrid_phone
2.450000,2.570000,IY1,IY1,meet,1.0,5,2,-1,IY1,1,mfa_textgrid_phone
2.570000,2.600000,T,T,meet,1.0,5,2,-1,T,2,mfa_textgrid_phone
2.600000,2.740000,Y,Y,you,1.0,6,2,-1,Y,0,mfa_textgrid_phone
2.740000,2.900000,UW1,UW1,you,1.0,6,2,-1,UW1,1,mfa_textgrid_phone
